date,risk_profile,itemcode,weights,tracking_code,itemname,price,volume,trading_amt_mln,asset_class
5/16/2021 12:00:00 AM,3,A273130,0.10000000019352,ACT_BOND_D4,KODEX 종합채권(AA-이상)액티브,108590,3044,1855.34473522277,Fixed Income
5/16/2021 12:00:00 AM,3,A157490,0.0840000000099375,SW,TIGER 소프트웨어,16215,244831,2632.74244990054,Equity
5/16/2021 12:00:00 AM,3,A237370,0.0199999999978172,BAL_KO3KTB7,KODEX 배당성장채권혼합,12155,5290,122.880973722772,Alternative
5/16/2021 12:00:00 AM,4,A237370,0.239999999999726,BAL_KO3KTB7,KODEX 배당성장채권혼합,12155,5290,122.880973722772,Alternative
5/16/2021 12:00:00 AM,4,A278540,0.239999999999677,MSCI_KR,KODEX MSCI Korea TR,13535,327392,12057.4897418339,Equity
5/16/2021 12:00:00 AM,4,A157490,0.239999999998996,SW,TIGER 소프트웨어,16215,244831,2632.74244990054,Equity
5/16/2021 12:00:00 AM,4,A102780,0.135999999989375,SAMSUNG_FN,KODEX 삼성그룹,10010,357991,5314.8049595006,Equity
5/16/2021 12:00:00 AM,4,A069500,0.0840000000001535,K200,KODEX 200,42055,7032555,352549.531252789,Equity
5/16/2021 12:00:00 AM,4,A114260,0.0599999999951419,KTB_D3,KODEX 국고채3년,58075,625,928.997405278333,Fixed Income
5/17/2021 12:00:00 AM,2,A114260,0.23999999999957,KTB_D3,KODEX 국고채3년,58090,6692,924.046511056111,Fixed Income
5/17/2021 12:00:00 AM,2,A122260,0.23999999999902,BOK_D1,KOSEF 통안채1년,101375,401486,35280.7991147227,Fixed Income
5/17/2021 12:00:00 AM,2,A130730,0.239999999994822,MM,KOSEF 단기자금,101125,384748,67199.292441445,Fixed Income
5/17/2021 12:00:00 AM,2,A196230,0.0839293052569358,BOK_D.4,KBSTAR 단기통안채,104470,410560,51597.8216405006,Fixed Income
5/17/2021 12:00:00 AM,2,A273130,0.0760706947379711,ACT_BOND_D4,KODEX 종합채권(AA-이상)액티브,108635,6240,1829.02139822277,Fixed Income
5/17/2021 12:00:00 AM,2,A069500,0.0603181096645263,K200,KODEX 200,41875,5220610,350874.805912589,Equity
5/17/2021 12:00:00 AM,2,A251350,0.0396818903351898,MSCI_WO,KODEX 선진국MSCI World,18850,30283,3075.92779222281,Equity
5/17/2021 12:00:00 AM,2,A237370,0.0199999999999089,BAL_KO3KTB7,KODEX 배당성장채권혼합,12070,6359,122.110837278328,Alternative
5/17/2021 12:00:00 AM,3,A114260,0.239999999999821,KTB_D3,KODEX 국고채3년,58090,6692,924.046511056111,Fixed Income
5/17/2021 12:00:00 AM,3,A148070,0.239999999992421,KTB_D8,KOSEF 국고채10년,119840,2663,1637.65992977832,Fixed Income
5/17/2021 12:00:00 AM,3,A069500,0.187284128508653,K200,KODEX 200,41875,5220610,350874.805912589,Equity
5/17/2021 12:00:00 AM,3,A251350,0.128715871491134,MSCI_WO,KODEX 선진국MSCI World,18850,30283,3075.92779222281,Equity
5/17/2021 12:00:00 AM,3,A273130,0.100000000006736,ACT_BOND_D4,KODEX 종합채권(AA-이상)액티브,108635,6240,1829.02139822277,Fixed Income
5/17/2021 12:00:00 AM,3,A157490,0.0840000000002091,SW,TIGER 소프트웨어,16195,43972,2613.94791140054,Equity
5/17/2021 12:00:00 AM,3,A237370,0.019999999999954,BAL_KO3KTB7,KODEX 배당성장채권혼합,12070,6359,122.110837278328,Alternative
5/17/2021 12:00:00 AM,4,A237370,0.239999999999672,BAL_KO3KTB7,KODEX 배당성장채권혼합,12070,6359,122.110837278328,Alternative
5/17/2021 12:00:00 AM,4,A278540,0.239999999999624,MSCI_KR,KODEX MSCI Korea TR,13500,446024,12074.1493210006,Equity
5/17/2021 12:00:00 AM,4,A157490,0.239999999999155,SW,TIGER 소프트웨어,16195,43972,2613.94791140054,Equity
5/17/2021 12:00:00 AM,4,A102780,0.135999999991602,SAMSUNG_FN,KODEX 삼성그룹,9885,252522,5214.60296875616,Equity
5/17/2021 12:00:00 AM,4,A069500,0.0840000000004846,K200,KODEX 200,41875,5220610,350874.805912589,Equity
5/17/2021 12:00:00 AM,4,A114260,0.0599999999940536,KTB_D3,KODEX 국고채3년,58090,6692,924.046511056111,Fixed Income
5/18/2021 12:00:00 AM,2,A114260,0.239999999998904,KTB_D3,KODEX 국고채3년,58120,3282,916.786354056111,Fixed Income
5/18/2021 12:00:00 AM,2,A122260,0.239999999997525,BOK_D1,KOSEF 통안채1년,101380,760605,35152.2740010005,Fixed Income
5/18/2021 12:00:00 AM,2,A130730,0.23999999998672,MM,KOSEF 단기자금,101130,1663455,69022.3213808895,Fixed Income
5/18/2021 12:00:00 AM,2,A196230,0.0839293054382896,BOK_D.4,KBSTAR 단기통안채,104475,143254,51676.551899945,Fixed Income
5/18/2021 12:00:00 AM,2,A273130,0.0760706945471007,ACT_BOND_D4,KODEX 종합채권(AA-이상)액티브,108685,4553,1815.77610316721,Fixed Income
5/18/2021 12:00:00 AM,2,A069500,0.0603181096755868,K200,KODEX 200,42370,4389457,346163.594076633,Equity
5/18/2021 12:00:00 AM,2,A251350,0.0396818903236719,MSCI_WO,KODEX 선진국MSCI World,18860,20300,3069.11415900059,Equity
5/18/2021 12:00:00 AM,2,A237370,0.0199999999997627,BAL_KO3KTB7,KODEX 배당성장채권혼합,12105,7840,121.810566167217,Alternative
5/18/2021 12:00:00 AM,3,A114260,0.239999999998907,KTB_D3,KODEX 국고채3년,58120,3282,916.786354056111,Fixed Income
5/18/2021 12:00:00 AM,3,A148070,0.239999999968247,KTB_D8,KOSEF 국고채10년,119770,2643,1623.6326675561,Fixed Income
5/18/2021 12:00:00 AM,3,A069500,0.187284128391907,K200,KODEX 200,42370,4389457,346163.594076633,Equity
5/18/2021 12:00:00 AM,3,A251350,0.128715871606856,MSCI_WO,KODEX 선진국MSCI World,18860,20300,3069.11415900059,Equity
5/18/2021 12:00:00 AM,3,A273130,0.100000000027562,ACT_BOND_D4,KODEX 종합채권(AA-이상)액티브,108685,4553,1815.77610316721,Fixed Income
5/18/2021 12:00:00 AM,3,A157490,0.084000000001161,SW,TIGER 소프트웨어,16530,48996,2585.63588816721,Equity
5/18/2021 12:00:00 AM,3,A237370,0.0199999999997308,BAL_KO3KTB7,KODEX 배당성장채권혼합,12105,7840,121.810566167217,Alternative
5/18/2021 12:00:00 AM,4,A278540,0.239999999991877,MSCI_KR,KODEX MSCI Korea TR,13600,297857,12060.1510772228,Equity
5/18/2021 12:00:00 AM,4,A237370,0.239999999991096,BAL_KO3KTB7,KODEX 배당성장채권혼합,12105,7840,121.810566167217,Alternative
5/18/2021 12:00:00 AM,4,A157490,0.239999999986068,SW,TIGER 소프트웨어,16530,48996,2585.63588816721,Equity
5/18/2021 12:00:00 AM,4,A102780,0.135999999468352,SAMSUNG_FN,KODEX 삼성그룹,9950,128380,5029.53858717838,Equity
5/18/2021 12:00:00 AM,4,A069500,0.0840000000099138,K200,KODEX 200,42370,4389457,346163.594076633,Equity
5/18/2021 12:00:00 AM,4,A114260,0.0599999998871096,KTB_D3,KODEX 국고채3년,58120,3282,916.786354056111,Fixed Income
5/19/2021 12:00:00 AM,2,A114260,0.239999999999916,KTB_D3,KODEX 국고채3년,58120,3282,916.786354056111,Fixed Income
5/19/2021 12:00:00 AM,2,A122260,0.239999999999811,BOK_D1,KOSEF 통안채1년,101380,760605,35152.2740010005,Fixed Income
5/19/2021 12:00:00 AM,2,A130730,0.239999999999,MM,KOSEF 단기자금,101130,1663455,69022.3213808895,Fixed Income
5/19/2021 12:00:00 AM,2,A196230,0.0839293053341321,BOK_D.4,KBSTAR 단기통안채,104475,143254,51676.551899945,Fixed Income
5/19/2021 12:00:00 AM,2,A273130,0.0760706946647358,ACT_BOND_D4,KODEX 종합채권(AA-이상)액티브,108685,4553,1815.77610316721,Fixed Income
5/19/2021 12:00:00 AM,2,A069500,0.0603181096502983,K200,KODEX 200,42370,4389457,346163.594076633,Equity
5/19/2021 12:00:00 AM,2,A251350,0.0396818903496448,MSCI_WO,KODEX 선진국MSCI World,18860,20300,3069.11415900059,Equity
5/19/2021 12:00:00 AM,2,A237370,0.0199999999999817,BAL_KO3KTB7,KODEX 배당성장채권혼합,12105,7840,121.810566167217,Alternative
5/19/2021 12:00:00 AM,3,A114260,0.239999999998761,KTB_D3,KODEX 국고채3년,58120,3282,916.786354056111,Fixed Income
5/19/2021 12:00:00 AM,3,A148070,0.239999999973244,KTB_D8,KOSEF 국고채10년,119770,2643,1623.6326675561,Fixed Income
5/19/2021 12:00:00 AM,3,A069500,0.187284128383219,K200,KODEX 200,42370,4389457,346163.594076633,Equity
5/19/2021 12:00:00 AM,3,A251350,0.128715871615382,MSCI_WO,KODEX 선진국MSCI World,18860,20300,3069.11415900059,Equity
5/19/2021 12:00:00 AM,3,A273130,0.100000000022239,ACT_BOND_D4,KODEX 종합채권(AA-이상)액티브,108685,4553,1815.77610316721,Fixed Income
5/19/2021 12:00:00 AM,3,A157490,0.0840000000013683,SW,TIGER 소프트웨어,16530,48996,2585.63588816721,Equity
5/19/2021 12:00:00 AM,3,A237370,0.019999999999697,BAL_KO3KTB7,KODEX 배당성장채권혼합,12105,7840,121.810566167217,Alternative
5/19/2021 12:00:00 AM,4,A237370,0.239999999998123,BAL_KO3KTB7,KODEX 배당성장채권혼합,12105,7840,121.810566167217,Alternative
5/19/2021 12:00:00 AM,4,A278540,0.239999999996994,MSCI_KR,KODEX MSCI Korea TR,13600,297857,12060.1510772228,Equity
5/19/2021 12:00:00 AM,4,A157490,0.239999999996522,SW,TIGER 소프트웨어,16530,48996,2585.63588816721,Equity
5/19/2021 12:00:00 AM,4,A102780,0.135999999568316,SAMSUNG_FN,KODEX 삼성그룹,9950,128380,5029.53858717838,Equity
5/19/2021 12:00:00 AM,4,A069500,0.0840000000032543,K200,KODEX 200,42370,4389457,346163.594076633,Equity
5/19/2021 12:00:00 AM,4,A114260,0.0599999999597214,KTB_D3,KODEX 국고채3년,58120,3282,916.786354056111,Fixed Income
5/20/2021 12:00:00 AM,2,A114260,0.239999999997039,KTB_D3,KODEX 국고채3년,58105,1557,909.359809556111,Fixed Income
5/20/2021 12:00:00 AM,2,A122260,0.239999999993328,BOK_D1,KOSEF 통안채1년,101385,250943,34748.5205006672,Fixed Income
5/20/2021 12:00:00 AM,2,A130730,0.239999999964376,MM,KOSEF 단기자금,101130,884328,69755.0153460561,Fixed Income
5/20/2021 12:00:00 AM,2,A196230,0.0860074774069845,BOK_D.4,KBSTAR 단기통안채,104480,446317,51519.9121156117,Fixed Income
5/20/2021 12:00:00 AM,2,A273130,0.0739925225519436,ACT_BOND_D4,KODEX 종합채권(AA-이상)액티브,108665,6291,1805.19813466721,Fixed Income
5/20/2021 12:00:00 AM,2,A069500,0.0602027393691395,K200,KODEX 200,42235,4215729,344153.9563884,Equity
5/20/2021 12:00:00 AM,2,A251350,0.0397972606288526,MSCI_WO,KODEX 선진국MSCI World,18655,51156,3066.91432577836,Equity
5/20/2021 12:00:00 AM,2,A237370,0.0199999999993541,BAL_KO3KTB7,KODEX 배당성장채권혼합,12090,4031,117.912859833883,Alternative
5/20/2021 12:00:00 AM,3,A114260,0.239999999998793,KTB_D3,KODEX 국고채3년,58105,1557,909.359809556111,Fixed Income
5/20/2021 12:00:00 AM,3,A148070,0.2399999999817,KTB_D8,KOSEF 국고채10년,119720,1851,1596.1860655561,Fixed Income
5/20/2021 12:00:00 AM,3,A069500,0.187284128360737,K200,KODEX 200,42235,4215729,344153.9563884,Equity
5/20/2021 12:00:00 AM,3,A251350,0.128715871637899,MSCI_WO,KODEX 선진국MSCI World,18655,51156,3066.91432577836,Equity
5/20/2021 12:00:00 AM,3,A273130,0.100000000013869,ACT_BOND_D4,KODEX 종합채권(AA-이상)액티브,108665,6291,1805.19813466721,Fixed Income
5/20/2021 12:00:00 AM,3,A157490,0.0840000000013375,SW,TIGER 소프트웨어,16570,32080,2573.54052374499,Equity
5/20/2021 12:00:00 AM,3,A237370,0.0199999999997106,BAL_KO3KTB7,KODEX 배당성장채권혼합,12090,4031,117.912859833883,Alternative
5/20/2021 12:00:00 AM,4,A237370,0.239999999999492,BAL_KO3KTB7,KODEX 배당성장채권혼합,12090,4031,117.912859833883,Alternative
5/20/2021 12:00:00 AM,4,A278540,0.239999999998856,MSCI_KR,KODEX MSCI Korea TR,13545,469846,10815.8830410006,Equity
5/20/2021 12:00:00 AM,4,A157490,0.239999999998722,SW,TIGER 소프트웨어,16570,32080,2573.54052374499,Equity
5/20/2021 12:00:00 AM,4,A266370,0.135999998718175,IT,KODEX IT,20025,16091,938.129513178335,Equity
5/20/2021 12:00:00 AM,4,A069500,0.084000000001292,K200,KODEX 200,42235,4215729,344153.9563884,Equity
5/20/2021 12:00:00 AM,4,A114260,0.0599999999807795,KTB_D3,KODEX 국고채3년,58105,1557,909.359809556111,Fixed Income
5/21/2021 12:00:00 AM,2,A114260,0.239999999999942,KTB_D3,KODEX 국고채3년,58150,1147,842.829451778333,Fixed Income
5/21/2021 12:00:00 AM,2,A122260,0.239999999999871,BOK_D1,KOSEF 통안채1년,101380,2104368,37073.0221613339,Fixed Income
5/21/2021 12:00:00 AM,2,A130730,0.239999999999316,MM,KOSEF 단기자금,101135,216943,69849.834399445,Fixed Income
5/21/2021 12:00:00 AM,2,A196230,0.0860074775594507,BOK_D.4,KBSTAR 단기통안채,104475,712232,51824.6980385005,Fixed Income
5/21/2021 12:00:00 AM,2,A273130,0.0739925224397111,ACT_BOND_D4,KODEX 종합채권(AA-이상)액티브,108695,4028,1807.60684311166,Fixed Income
5/21/2021 12:00:00 AM,2,A069500,0.0602027392732691,K200,KODEX 200,42215,8246703,342540.208030344,Equity
5/21/2021 12:00:00 AM,2,A251350,0.0397972607266917,MSCI_WO,KODEX 선진국MSCI World,18785,40661,3002.46112472281,Equity
5/21/2021 12:00:00 AM,2,A237370,0.0199999999999873,BAL_KO3KTB7,KODEX 배당성장채권혼합,12055,5555,116.257045389439,Alternative
5/21/2021 12:00:00 AM,3,A114260,0.239999999997982,KTB_D3,KODEX 국고채3년,58150,1147,842.829451778333,Fixed Income
5/21/2021 12:00:00 AM,3,A148070,0.239999999981698,KTB_D8,KOSEF 국고채10년,119830,1370,1589.15073400054,Fixed Income
5/21/2021 12:00:00 AM,3,A069500,0.187284128393908,K200,KODEX 200,42215,8246703,342540.208030344,Equity
5/21/2021 12:00:00 AM,3,A251350,0.128715871603818,MSCI_WO,KODEX 선진국MSCI World,18785,40661,3002.46112472281,Equity
5/21/2021 12:00:00 AM,3,A273130,0.10000000001261,ACT_BOND_D4,KODEX 종합채권(AA-이상)액티브,108695,4028,1807.60684311166,Fixed Income
5/21/2021 12:00:00 AM,3,A157490,0.0840000000022645,SW,TIGER 소프트웨어,16925,73634,2543.66757652277,Equity
5/21/2021 12:00:00 AM,3,A237370,0.0199999999995279,BAL_KO3KTB7,KODEX 배당성장채권혼합,12055,5555,116.257045389439,Alternative
5/21/2021 12:00:00 AM,4,A237370,0.239999999998544,BAL_KO3KTB7,KODEX 배당성장채권혼합,12055,5555,116.257045389439,Alternative
5/21/2021 12:00:00 AM,4,A157490,0.239999999996974,SW,TIGER 소프트웨어,16925,73634,2543.66757652277,Equity
5/21/2021 12:00:00 AM,4,A278540,0.239999999996959,MSCI_KR,KODEX MSCI Korea TR,13555,333337,10771.136208945,Equity
5/21/2021 12:00:00 AM,4,A266370,0.135999999332079,IT,KODEX IT,20135,17960,911.809292400557,Equity
5/21/2021 12:00:00 AM,4,A069500,0.0840000000033612,K200,KODEX 200,42215,8246703,342540.208030344,Equity
5/21/2021 12:00:00 AM,4,A114260,0.0599999999514846,KTB_D3,KODEX 국고채3년,58150,1147,842.829451778333,Fixed Income
5/22/2021 12:00:00 AM,2,A114260,0.239999999999845,KTB_D3,KODEX 국고채3년,58150,1147,842.829451778333,Fixed Income
5/22/2021 12:00:00 AM,2,A122260,0.239999999999656,BOK_D1,KOSEF 통안채1년,101380,2104368,37073.0221613339,Fixed Income
5/22/2021 12:00:00 AM,2,A130730,0.239999999998182,MM,KOSEF 단기자금,101135,216943,69849.834399445,Fixed Income
5/22/2021 12:00:00 AM,2,A196230,0.0860074775338831,BOK_D.4,KBSTAR 단기통안채,104475,712232,51824.6980385005,Fixed Income
5/22/2021 12:00:00 AM,2,A273130,0.0739925224640149,ACT_BOND_D4,KODEX 종합채권(AA-이상)액티브,108695,4028,1807.60684311166,Fixed Income
5/22/2021 12:00:00 AM,2,A069500,0.0602027392774629,K200,KODEX 200,42215,8246703,342540.208030344,Equity
5/22/2021 12:00:00 AM,2,A251350,0.0397972607224344,MSCI_WO,KODEX 선진국MSCI World,18785,40661,3002.46112472281,Equity
5/22/2021 12:00:00 AM,2,A237370,0.0199999999999669,BAL_KO3KTB7,KODEX 배당성장채권혼합,12055,5555,116.257045389439,Alternative
5/22/2021 12:00:00 AM,3,A114260,0.239999999999684,KTB_D3,KODEX 국고채3년,58150,1147,842.829451778333,Fixed Income
5/22/2021 12:00:00 AM,3,A148070,0.239999999997178,KTB_D8,KOSEF 국고채10년,119830,1370,1589.15073400054,Fixed Income
5/22/2021 12:00:00 AM,3,A069500,0.18728412849361,K200,KODEX 200,42215,8246703,342540.208030344,Equity
5/22/2021 12:00:00 AM,3,A251350,0.128715871506039,MSCI_WO,KODEX 선진국MSCI World,18785,40661,3002.46112472281,Equity
5/22/2021 12:00:00 AM,3,A273130,0.100000000001872,ACT_BOND_D4,KODEX 종합채권(AA-이상)액티브,108695,4028,1807.60684311166,Fixed Income
5/22/2021 12:00:00 AM,3,A157490,0.0840000000003461,SW,TIGER 소프트웨어,16925,73634,2543.66757652277,Equity
5/22/2021 12:00:00 AM,3,A237370,0.0199999999999266,BAL_KO3KTB7,KODEX 배당성장채권혼합,12055,5555,116.257045389439,Alternative
5/22/2021 12:00:00 AM,4,A237370,0.239999999999384,BAL_KO3KTB7,KODEX 배당성장채권혼합,12055,5555,116.257045389439,Alternative
5/22/2021 12:00:00 AM,4,A157490,0.23999999999907,SW,TIGER 소프트웨어,16925,73634,2543.66757652277,Equity
5/22/2021 12:00:00 AM,4,A278540,0.239999999998908,MSCI_KR,KODEX MSCI Korea TR,13555,333337,10771.136208945,Equity
5/22/2021 12:00:00 AM,4,A266370,0.135999999944771,IT,KODEX IT,20135,17960,911.809292400557,Equity
5/22/2021 12:00:00 AM,4,A069500,0.0840000000011909,K200,KODEX 200,42215,8246703,342540.208030344,Equity
5/22/2021 12:00:00 AM,4,A114260,0.0599999999835739,KTB_D3,KODEX 국고채3년,58150,1147,842.829451778333,Fixed Income
5/23/2021 12:00:00 AM,2,A114260,0.239999999998294,KTB_D3,KODEX 국고채3년,58150,1147,842.829451778333,Fixed Income
5/23/2021 12:00:00 AM,2,A122260,0.239999999996169,BOK_D1,KOSEF 통안채1년,101380,2104368,37073.0221613339,Fixed Income
5/23/2021 12:00:00 AM,2,A130730,0.239999999979599,MM,KOSEF 단기자금,101135,216943,69849.834399445,Fixed Income
5/23/2021 12:00:00 AM,2,A196230,0.0860074773878368,BOK_D.4,KBSTAR 단기통안채,104475,712232,51824.6980385005,Fixed Income
5/23/2021 12:00:00 AM,2,A273130,0.0739925225880078,ACT_BOND_D4,KODEX 종합채권(AA-이상)액티브,108695,4028,1807.60684311166,Fixed Income
5/23/2021 12:00:00 AM,2,A069500,0.0602027393319654,K200,KODEX 200,42215,8246703,342540.208030344,Equity
5/23/2021 12:00:00 AM,2,A251350,0.0397972606668784,MSCI_WO,KODEX 선진국MSCI World,18785,40661,3002.46112472281,Equity
5/23/2021 12:00:00 AM,2,A237370,0.0199999999996273,BAL_KO3KTB7,KODEX 배당성장채권혼합,12055,5555,116.257045389439,Alternative
5/23/2021 12:00:00 AM,3,A114260,0.239999999999582,KTB_D3,KODEX 국고채3년,58150,1147,842.829451778333,Fixed Income
5/23/2021 12:00:00 AM,3,A148070,0.239999999985465,KTB_D8,KOSEF 국고채10년,119830,1370,1589.15073400054,Fixed Income
5/23/2021 12:00:00 AM,3,A069500,0.187284128432009,K200,KODEX 200,42215,8246703,342540.208030344,Equity
5/23/2021 12:00:00 AM,3,A251350,0.128715871567516,MSCI_WO,KODEX 선진국MSCI World,18785,40661,3002.46112472281,Equity
5/23/2021 12:00:00 AM,3,A273130,0.100000000012758,ACT_BOND_D4,KODEX 종합채권(AA-이상)액티브,108695,4028,1807.60684311166,Fixed Income
5/23/2021 12:00:00 AM,3,A157490,0.084000000000469,SW,TIGER 소프트웨어,16925,73634,2543.66757652277,Equity
5/23/2021 12:00:00 AM,3,A237370,0.0199999999998922,BAL_KO3KTB7,KODEX 배당성장채권혼합,12055,5555,116.257045389439,Alternative
5/23/2021 12:00:00 AM,4,A237370,0.239999999999702,BAL_KO3KTB7,KODEX 배당성장채권혼합,12055,5555,116.257045389439,Alternative
5/23/2021 12:00:00 AM,4,A157490,0.239999999999597,SW,TIGER 소프트웨어,16925,73634,2543.66757652277,Equity
5/23/2021 12:00:00 AM,4,A278540,0.23999999999953,MSCI_KR,KODEX MSCI Korea TR,13555,333337,10771.136208945,Equity
5/23/2021 12:00:00 AM,4,A266370,0.135999999990515,IT,KODEX IT,20135,17960,911.809292400557,Equity
5/23/2021 12:00:00 AM,4,A069500,0.0840000000005017,K200,KODEX 200,42215,8246703,342540.208030344,Equity
5/23/2021 12:00:00 AM,4,A114260,0.0599999999939085,KTB_D3,KODEX 국고채3년,58150,1147,842.829451778333,Fixed Income
5/24/2021 12:00:00 AM,2,A114260,0.239999999999949,KTB_D3,KODEX 국고채3년,58130,2921,793.089147722778,Fixed Income
5/24/2021 12:00:00 AM,2,A122260,0.239999999999884,BOK_D1,KOSEF 통안채1년,101385,1653948,38590.2066902227,Fixed Income
5/24/2021 12:00:00 AM,2,A130730,0.239999999999365,MM,KOSEF 단기자금,101145,4037,69302.4375732783,Fixed Income
5/24/2021 12:00:00 AM,2,A196230,0.086007477590504,BOK_D.4,KBSTAR 단기통안채,104480,608138,51845.1348133894,Fixed Income
5/24/2021 12:00:00 AM,2,A273130,0.0739925224088582,ACT_BOND_D4,KODEX 종합채권(AA-이상)액티브,108645,21272,1761.68853550055,Fixed Income
5/24/2021 12:00:00 AM,2,A069500,0.0602027392713465,K200,KODEX 200,42095,6106818,334373.874771833,Equity
5/24/2021 12:00:00 AM,2,A251350,0.039797260728619,MSCI_WO,KODEX 선진국MSCI World,18865,31717,2938.01848533392,Equity
5/24/2021 12:00:00 AM,2,A237370,0.0199999999999889,BAL_KO3KTB7,KODEX 배당성장채권혼합,12005,6278,114.043546056105,Alternative
5/24/2021 12:00:00 AM,3,A114260,0.239999999998985,KTB_D3,KODEX 국고채3년,58130,2921,793.089147722778,Fixed Income
5/24/2021 12:00:00 AM,3,A148070,0.239999999974202,KTB_D8,KOSEF 국고채10년,119855,17353,1604.23815638943,Fixed Income
5/24/2021 12:00:00 AM,3,A069500,0.187284128429269,K200,KODEX 200,42095,6106818,334373.874771833,Equity
5/24/2021 12:00:00 AM,3,A251350,0.128715871569591,MSCI_WO,KODEX 선진국MSCI World,18865,31717,2938.01848533392,Equity
5/24/2021 12:00:00 AM,3,A273130,0.100000000022669,ACT_BOND_D4,KODEX 종합채권(AA-이상)액티브,108645,21272,1761.68853550055,Fixed Income
5/24/2021 12:00:00 AM,3,A157490,0.0840000000011216,SW,TIGER 소프트웨어,16800,35942,2507.25573432277,Equity
5/24/2021 12:00:00 AM,3,A237370,0.0199999999997586,BAL_KO3KTB7,KODEX 배당성장채권혼합,12005,6278,114.043546056105,Alternative
5/24/2021 12:00:00 AM,4,A237370,0.239999999998992,BAL_KO3KTB7,KODEX 배당성장채권혼합,12005,6278,114.043546056105,Alternative
5/24/2021 12:00:00 AM,4,A157490,0.239999999998424,SW,TIGER 소프트웨어,16800,35942,2507.25573432277,Equity
5/24/2021 12:00:00 AM,4,A278540,0.239999999997924,MSCI_KR,KODEX MSCI Korea TR,13540,441605,10781.7401086117,Equity
5/24/2021 12:00:00 AM,4,A266370,0.135999999946817,IT,KODEX IT,19785,6984,871.491812767224,Equity
5/24/2021 12:00:00 AM,4,A069500,0.0840000000023036,K200,KODEX 200,42095,6106818,334373.874771833,Equity
5/24/2021 12:00:00 AM,4,A114260,0.0599999999652063,KTB_D3,KODEX 국고채3년,58130,2921,793.089147722778,Fixed Income
5/25/2021 12:00:00 AM,2,A114260,0.239999999999499,KTB_D3,KODEX 국고채3년,58100,12235,794.358385056111,Fixed Income
5/25/2021 12:00:00 AM,2,A122260,0.239999999998869,BOK_D1,KOSEF 통안채1년,101385,433349,38287.0127798339,Fixed Income
5/25/2021 12:00:00 AM,2,A130730,0.239999999993982,MM,KOSEF 단기자금,101140,1147300,69388.0120468894,Fixed Income
5/25/2021 12:00:00 AM,2,A196230,0.0860074775808621,BOK_D.4,KBSTAR 단기통안채,104480,870540,52489.9898147783,Fixed Income
5/25/2021 12:00:00 AM,2,A273130,0.0739925224124393,ACT_BOND_D4,KODEX 종합채권(AA-이상)액티브,108600,24670,1749.55948216721,Fixed Income
5/25/2021 12:00:00 AM,2,A069500,0.0602027392848882,K200,KODEX 200,42495,5805624,325048.318610133,Equity
5/25/2021 12:00:00 AM,2,A251350,0.0397972607147774,MSCI_WO,KODEX 선진국MSCI World,18860,42374,2942.73810555614,Equity
5/25/2021 12:00:00 AM,2,A237370,0.0199999999998923,BAL_KO3KTB7,KODEX 배당성장채권혼합,12040,4395,113.648712278328,Alternative
5/25/2021 12:00:00 AM,3,A114260,0.239999999992393,KTB_D3,KODEX 국고채3년,58100,12235,794.358385056111,Fixed Income
5/25/2021 12:00:00 AM,3,A148070,0.239999999720124,KTB_D8,KOSEF 국고채10년,119770,22180,1606.80324083388,Fixed Income
5/25/2021 12:00:00 AM,3,A069500,0.187284127556042,K200,KODEX 200,42495,5805624,325048.318610133,Equity
5/25/2021 12:00:00 AM,3,A251350,0.128715872435005,MSCI_WO,KODEX 선진국MSCI World,18860,42374,2942.73810555614,Equity
5/25/2021 12:00:00 AM,3,A273130,0.100000000248871,ACT_BOND_D4,KODEX 종합채권(AA-이상)액티브,108600,24670,1749.55948216721,Fixed Income
5/25/2021 12:00:00 AM,3,A157490,0.0840000000088371,SW,TIGER 소프트웨어,16975,54381,2482.71929200054,Equity
5/25/2021 12:00:00 AM,3,A237370,0.0199999999981062,BAL_KO3KTB7,KODEX 배당성장채권혼합,12040,4395,113.648712278328,Alternative
5/25/2021 12:00:00 AM,4,A237370,0.239999999999497,BAL_KO3KTB7,KODEX 배당성장채권혼합,12040,4395,113.648712278328,Alternative
5/25/2021 12:00:00 AM,4,A157490,0.239999999999367,SW,TIGER 소프트웨어,16975,54381,2482.71929200054,Equity
5/25/2021 12:00:00 AM,4,A278540,0.239999999999134,MSCI_KR,KODEX MSCI Korea TR,13605,325187,10772.3469238895,Equity
5/25/2021 12:00:00 AM,4,A266370,0.13599999996746,IT,KODEX IT,20045,12658,851.230161656113,Equity
5/25/2021 12:00:00 AM,4,A069500,0.0840000000009596,K200,KODEX 200,42495,5805624,325048.318610133,Equity
5/25/2021 12:00:00 AM,4,A114260,0.0599999999874372,KTB_D3,KODEX 국고채3년,58100,12235,794.358385056111,Fixed Income
5/26/2021 12:00:00 AM,2,A114260,0.239999999999716,KTB_D3,KODEX 국고채3년,58070,1858,788.523477945,Fixed Income
5/26/2021 12:00:00 AM,2,A122260,0.239999999999359,BOK_D1,KOSEF 통안채1년,101360,906316,38392.9802865005,Fixed Income
5/26/2021 12:00:00 AM,2,A130730,0.239999999996578,MM,KOSEF 단기자금,101135,125774,69277.5856526672,Fixed Income
5/26/2021 12:00:00 AM,2,A196230,0.0860074776193358,BOK_D.4,KBSTAR 단기통안채,104480,53818,51892.7879143339,Fixed Income
