date,itemcode,userid,name,asset_class,itemname,quantity,cost_price,cost_value,price,value,wt,group_by,original
5/9/21,A114260,A003,안정추구형대규모,Fixed Income,KODEX 국고채3년,5,58040,290200,58055,290275,0.22293348,,
5/9/21,A122260,A003,안정추구형대규모,Fixed Income,KOSEF 통안채1년,3,101395,304185,101330,303990,0.23346671,,
5/9/21,A130730,A003,안정추구형대규모,Fixed Income,KOSEF 단기자금,3,101110,303330,101100,303300,0.23293679,,
5/9/21,A196230,A003,안정추구형대규모,Fixed Income,KBSTAR 단기통안채,2,104430,208860,104445,208890,0.16042916,,
5/9/21,A069500,A003,안정추구형대규모,Equity,KODEX 200,2,42295,84590,42905,85810,0.06590275,,
5/9/21,A251350,A003,안정추구형대규모,Equity,KODEX 선진국MSCI World,3,18485,55455,18665,55995,0.04300460,,
5/9/21,A237370,A003,안정추구형대규모,Alternative,KODEX 배당성장채권혼합,2,12060,24120,12185,24370,0.01871635,,
5/9/21,A292150,A003,안정추구형대규모,Equity,TIGER TOP10,2,14305,28610,14395,28790,0.02211095,,
5/9/21,C000001,A003,안정추구형대규모,Cash,현금,650,1,650,1,650,0.00049921,,
5/9/21,A114260,A004,위험중립형소규모,Fixed Income,KODEX 국고채3년,3,58040,174120,58055,174165,0.24768548,,
5/9/21,A148070,A004,위험중립형소규모,Fixed Income,KOSEF 국고채10년,1,119695,119695,119775,119775,0.17033577,,
5/9/21,A069500,A004,위험중립형소규모,Equity,KODEX 200,3,42295,126885,42905,128715,0.18304962,,
5/9/21,A251350,A004,위험중립형소규모,Equity,KODEX 선진국MSCI World,4,18485,73940,18665,74660,0.10617632,,
5/9/21,A273130,A004,위험중립형소규모,Fixed Income,KODEX 종합채권(AA-이상)액티브,1,108550,108550,108590,108590,0.15442923,,
5/9/21,A157490,A004,위험중립형소규모,Equity,TIGER 소프트웨어,3,16730,50190,16780,50340,0.07159008,,
5/9/21,A292150,A004,위험중립형소규모,Equity,TIGER TOP10,2,14305,28610,14395,28790,0.04094316,,
5/9/21,A237370,A004,위험중립형소규모,Alternative,KODEX 배당성장채권혼합,1,12060,12060,12185,12185,0.01732867,,
5/9/21,C000001,A004,위험중립형소규모,Cash,현금,5950,1,5950,1,5950,0.00846168,,
5/9/21,A114260,A005,위험중립형중규모,Fixed Income,KODEX 국고채3년,4,58040,232160,58055,232220,0.23118890,,
5/9/21,A148070,A005,위험중립형중규모,Fixed Income,KOSEF 국고채10년,2,119695,239390,119775,239550,0.23848635,,
5/9/21,A069500,A005,위험중립형중규모,Equity,KODEX 200,4,42295,169180,42905,171620,0.17085797,,
5/9/21,A251350,A005,위험중립형중규모,Equity,KODEX 선진국MSCI World,6,18485,110910,18665,111990,0.11149274,,
5/9/21,A273130,A005,위험중립형중규모,Fixed Income,KODEX 종합채권(AA-이상)액티브,1,108550,108550,108590,108590,0.10810784,,
5/9/21,A157490,A005,위험중립형중규모,Equity,TIGER 소프트웨어,5,16730,83650,16780,83900,0.08352747,,
5/9/21,A292150,A005,위험중립형중규모,Equity,TIGER TOP10,2,14305,28610,14395,28790,0.02866217,,
5/9/21,A237370,A005,위험중립형중규모,Alternative,KODEX 배당성장채권혼합,2,12060,24120,12185,24370,0.02426179,,
5/9/21,C000001,A005,위험중립형중규모,Cash,현금,3430,1,3430,1,3430,0.00341477,,
5/9/21,A114260,A006,위험중립형대규모,Fixed Income,KODEX 국고채3년,5,58040,290200,58055,290275,0.22229838,,
5/9/21,A148070,A006,위험중립형대규모,Fixed Income,KOSEF 국고채10년,3,119695,359085,119775,359325,0.27517824,,
5/9/21,A069500,A006,위험중립형대규모,Equity,KODEX 200,5,42295,211475,42905,214525,0.16428752,,
5/9/21,A251350,A006,위험중립형대규모,Equity,KODEX 선진국MSCI World,8,18485,147880,18665,149320,0.11435223,,
5/9/21,A273130,A006,위험중립형대규모,Fixed Income,KODEX 종합채권(AA-이상)액티브,1,108550,108550,108590,108590,0.08316039,,
5/9/21,A157490,A006,위험중립형대규모,Equity,TIGER 소프트웨어,6,16730,100380,16780,100680,0.07710275,,
5/9/21,A292150,A006,위험중립형대규모,Equity,TIGER TOP10,3,14305,42915,14395,43185,0.03307193,,
5/9/21,A237370,A006,위험중립형대규모,Alternative,KODEX 배당성장채권혼합,3,12060,36180,12185,36555,0.02799455,,
5/9/21,C000001,A006,위험중립형대규모,Cash,현금,3335,1,3335,1,3335,0.00255401,,
5/9/21,A157490,A007,적극투자형소규모,Equity,TIGER 소프트웨어,10,16730,167300,16780,167800,0.23824905,,
5/9/21,A237370,A007,적극투자형소규모,Alternative,KODEX 배당성장채권혼합,14,12060,168840,12185,170590,0.24221041,,
5/9/21,A278540,A007,적극투자형소규모,Equity,KODEX MSCI Korea TR,12,13695,164340,13860,166320,0.23614769,,
5/9/21,A266370,A007,적극투자형소규모,Equity,KODEX IT,4,20760,83040,20685,82740,0.11747751,,
5/9/21,A292150,A007,적극투자형소규모,Equity,TIGER TOP10,4,14305,57220,14395,57580,0.08175435,,
5/9/21,A114260,A007,적극투자형소규모,Fixed Income,KODEX 국고채3년,1,58040,58040,58055,58055,0.08242878,,
5/9/21,C000001,A007,적극투자형소규모,Cash,현금,1220,1,1220,1,1220,0.00173220,,
5/9/21,A157490,A008,적극투자형중규모,Equity,TIGER 소프트웨어,14,16730,234220,16780,234920,0.23351076,,
5/9/21,A237370,A008,적극투자형중규모,Alternative,KODEX 배당성장채권혼합,20,12060,241200,12185,243700,0.24223809,,
5/9/21,A278540,A008,적극투자형중규모,Equity,KODEX MSCI Korea TR,17,13695,232815,13860,235620,0.23420656,,
5/9/21,A266370,A008,적극투자형중규모,Equity,KODEX IT,7,20760,145320,20685,144795,0.14392640,,
5/9/21,A292150,A008,적극투자형중규모,Equity,TIGER TOP10,6,14305,85830,14395,86370,0.08585188,,
5/9/21,A114260,A008,적극투자형중규모,Fixed Income,KODEX 국고채3년,1,58040,58040,58055,58055,0.05770674,,
5/9/21,C000001,A008,적극투자형중규모,Cash,현금,2575,1,2575,1,2575,0.00255955,,
5/9/21,A157490,A009,적극투자형대규모,Equity,TIGER 소프트웨어,18,16730,301140,16780,302040,0.23093862,,
5/9/21,A237370,A009,적극투자형대규모,Alternative,KODEX 배당성장채권혼합,25,12060,301500,12185,304625,0.23291510,,
5/9/21,A278540,A009,적극투자형대규모,Equity,KODEX MSCI Korea TR,23,13695,314985,13860,318780,0.24373796,,
5/9/21,A266370,A009,적극투자형대규모,Equity,KODEX IT,8,20760,166080,20685,165480,0.12652537,,
5/9/21,A292150,A009,적극투자형대규모,Equity,TIGER TOP10,7,14305,100135,14395,100765,0.07704453,,
5/9/21,A114260,A009,적극투자형대규모,Fixed Income,KODEX 국고채3년,2,58040,116080,58055,116110,0.08877726,,
5/9/21,C000001,A009,적극투자형대규모,Cash,현금,80,1,80,1,80,0.00006117,,
5/10/21,A114260,A001,안정추구형소규모,Fixed Income,KODEX 국고채3년,2,58040,116080,58060,116120,0.16548029,,
5/10/21,A122260,A001,안정추구형소규모,Fixed Income,KOSEF 통안채1년,2,101395,202790,101335,202670,0.28882096,,
5/10/21,A130730,A001,안정추구형소규모,Fixed Income,KOSEF 단기자금,2,101110,202220,101110,202220,0.28817967,,
5/10/21,A196230,A001,안정추구형소규모,Fixed Income,KBSTAR 단기통안채,1,104430,104430,104450,104450,0.14884960,,
5/10/21,A069500,A001,안정추구형소규모,Equity,KODEX 200,1,42295,42295,43625,43625,0.06216911,,
5/10/21,A251350,A001,안정추구형소규모,Equity,KODEX 선진국MSCI World,1,18485,18485,18760,18760,0.02673450,,
5/10/21,A237370,A001,안정추구형소규모,Alternative,KODEX 배당성장채권혼합,1,12060,12060,12230,12230,0.01742873,,
5/10/21,C000001,A001,안정추구형소규모,Cash,현금,1640,1,1640,1,1640,0.00233713,,
5/10/21,A114260,A002,안정추구형중규모,Fixed Income,KODEX 국고채3년,4,58040,232160,58060,232240,0.23159732,,
5/10/21,A122260,A002,안정추구형중규모,Fixed Income,KOSEF 통안채1년,2,101395,202790,101335,202670,0.20210915,,
5/10/21,A130730,A002,안정추구형중규모,Fixed Income,KOSEF 단기자금,2,101110,202220,101110,202220,0.20166039,,
5/10/21,A196230,A002,안정추구형중규모,Fixed Income,KBSTAR 단기통안채,1,104430,104430,104450,104450,0.10416095,,
5/10/21,A069500,A002,안정추구형중규모,Equity,KODEX 200,1,42295,42295,43625,43625,0.04350428,,
5/10/21,A251350,A002,안정추구형중규모,Equity,KODEX 선진국MSCI World,2,18485,36970,18760,37520,0.03741617,,
5/10/21,A273130,A002,안정추구형중규모,Fixed Income,KODEX 종합채권(AA-이상)액티브,1,108550,108550,108555,108555,0.10825459,,
5/10/21,A237370,A002,안정추구형중규모,Alternative,KODEX 배당성장채권혼합,2,12060,24120,12230,24460,0.02439231,,
5/10/21,A292150,A002,안정추구형중규모,Equity,TIGER TOP10,2,14305,28610,14590,29180,0.02909925,,
5/10/21,C000001,A002,안정추구형중규모,Cash,현금,17855,1,17855,1,17855,0.01780559,,
5/10/21,A114260,A003,안정추구형대규모,Fixed Income,KODEX 국고채3년,5,58040,290200,58060,290300,0.22256211,,
5/10/21,A122260,A003,안정추구형대규모,Fixed Income,KOSEF 통안채1년,3,101395,304185,101335,304005,0.23306922,,
5/10/21,A130730,A003,안정추구형대규모,Fixed Income,KOSEF 단기자금,3,101110,303330,101110,303330,0.23255172,,
5/10/21,A196230,A003,안정추구형대규모,Fixed Income,KBSTAR 단기통안채,2,104430,208860,104450,208900,0.16015579,,
5/10/21,A069500,A003,안정추구형대규모,Equity,KODEX 200,2,42295,84590,43625,87250,0.06689130,,
5/10/21,A251350,A003,안정추구형대규모,Equity,KODEX 선진국MSCI World,3,18485,55455,18760,56280,0.04314776,,
5/10/21,A237370,A003,안정추구형대규모,Alternative,KODEX 배당성장채권혼합,2,12060,24120,12230,24460,0.01875256,,
5/10/21,A292150,A003,안정추구형대규모,Equity,TIGER TOP10,2,14305,28610,14590,29180,0.02237121,,
5/10/21,C000001,A003,안정추구형대규모,Cash,현금,650,1,650,1,650,0.00049833,,
5/10/21,A114260,A004,위험중립형소규모,Fixed Income,KODEX 국고채3년,3,58040,174120,58060,174180,0.24642592,,
5/10/21,A148070,A004,위험중립형소규모,Fixed Income,KOSEF 국고채10년,1,119695,119695,119605,119605,0.16921444,,
5/10/21,A069500,A004,위험중립형소규모,Equity,KODEX 200,3,42295,126885,43625,130875,0.18515899,,
5/10/21,A251350,A004,위험중립형소규모,Equity,KODEX 선진국MSCI World,4,18485,73940,18760,75040,0.10616489,,
5/10/21,A273130,A004,위험중립형소규모,Fixed Income,KODEX 종합채권(AA-이상)액티브,1,108550,108550,108555,108555,0.15358116,,
5/10/21,A157490,A004,위험중립형소규모,Equity,TIGER 소프트웨어,3,16730,50190,17070,51210,0.07245075,,
5/10/21,A292150,A004,위험중립형소규모,Equity,TIGER TOP10,2,14305,28610,14590,29180,0.04128320,,
5/10/21,A237370,A004,위험중립형소규모,Alternative,KODEX 배당성장채권혼합,1,12060,12060,12230,12230,0.01730273,,
5/10/21,C000001,A004,위험중립형소규모,Cash,현금,5950,1,5950,1,5950,0.00841793,,
5/10/21,A114260,A005,위험중립형중규모,Fixed Income,KODEX 국고채3년,4,58040,232160,58060,232240,0.23005790,,
5/10/21,A148070,A005,위험중립형중규모,Fixed Income,KOSEF 국고채10년,2,119695,239390,119605,239210,0.23696241,,
5/10/21,A069500,A005,위험중립형중규모,Equity,KODEX 200,4,42295,169180,43625,174500,0.17286042,,
5/10/21,A251350,A005,위험중립형중규모,Equity,KODEX 선진국MSCI World,6,18485,110910,18760,112560,0.11150240,,
5/10/21,A273130,A005,위험중립형중규모,Fixed Income,KODEX 종합채권(AA-이상)액티브,1,108550,108550,108555,108555,0.10753503,,
5/10/21,A157490,A005,위험중립형중규모,Equity,TIGER 소프트웨어,5,16730,83650,17070,85350,0.08454806,,
5/10/21,A292150,A005,위험중립형중규모,Equity,TIGER TOP10,2,14305,28610,14590,29180,0.02890583,,
5/10/21,A237370,A005,위험중립형중규모,Alternative,KODEX 배당성장채권혼합,2,12060,24120,12230,24460,0.02423018,,
5/10/21,C000001,A005,위험중립형중규모,Cash,현금,3430,1,3430,1,3430,0.00339777,,
5/10/21,A114260,A006,위험중립형대규모,Fixed Income,KODEX 국고채3년,5,58040,290200,58060,290300,0.22125007,,
5/10/21,A148070,A006,위험중립형대규모,Fixed Income,KOSEF 국고채10년,3,119695,359085,119605,358815,0.27346828,,
5/10/21,A069500,A006,위험중립형대규모,Equity,KODEX 200,5,42295,211475,43625,218125,0.16624241,,
5/10/21,A251350,A006,위험중립형대규모,Equity,KODEX 선진국MSCI World,8,18485,147880,18760,150080,0.11438240,,
5/10/21,A273130,A006,위험중립형대규모,Fixed Income,KODEX 종합채권(AA-이상)액티브,1,108550,108550,108555,108555,0.08273442,,
5/10/21,A157490,A006,위험중립형대규모,Equity,TIGER 소프트웨어,6,16730,100380,17070,102420,0.07805867,,
5/10/21,A292150,A006,위험중립형대규모,Equity,TIGER TOP10,3,14305,42915,14590,43770,0.03335899,,
5/10/21,A237370,A006,위험중립형대규모,Alternative,KODEX 배당성장채권혼합,3,12060,36180,12230,36690,0.02796302,,
5/10/21,C000001,A006,위험중립형대규모,Cash,현금,3335,1,3335,1,3335,0.00254175,,
5/10/21,A157490,A007,적극투자형소규모,Equity,TIGER 소프트웨어,10,16730,167300,17070,170700,0.23976740,,
5/10/21,A237370,A007,적극투자형소규모,Alternative,KODEX 배당성장채권혼합,14,12060,168840,12230,171220,0.24049779,,
5/10/21,A278540,A007,적극투자형소규모,Equity,KODEX MSCI Korea TR,12,13695,164340,14065,168780,0.23707054,,
5/10/21,A266370,A007,적극투자형소규모,Equity,KODEX IT,4,20760,83040,20900,83600,0.11742563,,
5/10/21,A292150,A007,적극투자형소규모,Equity,TIGER TOP10,4,14305,57220,14590,58360,0.08197320,,
5/10/21,A114260,A007,적극투자형소규모,Fixed Income,KODEX 국고채3년,1,58040,58040,58060,58060,0.08155182,,
5/10/21,C000001,A007,적극투자형소규모,Cash,현금,1220,1,1220,1,1220,0.00171363,,
5/10/21,A157490,A008,적극투자형중규모,Equity,TIGER 소프트웨어,14,16730,234220,17070,238980,0.23494829,,
5/10/21,A237370,A008,적극투자형중규모,Alternative,KODEX 배당성장채권혼합,20,12060,241200,12230,244600,0.24047348,,
5/10/21,A278540,A008,적극투자형중규모,Equity,KODEX MSCI Korea TR,17,13695,232815,14065,239105,0.23507118,,
5/10/21,A266370,A008,적극투자형중규모,Equity,KODEX IT,7,20760,145320,20900,146300,0.14383185,,
5/10/21,A292150,A008,적극투자형중규모,Equity,TIGER TOP10,6,14305,85830,14590,87540,0.08606316,,
5/10/21,A114260,A008,적극투자형중규모,Fixed Income,KODEX 국고채3년,1,58040,58040,58060,58060,0.05708050,,
5/10/21,C000001,A008,적극투자형중규모,Cash,현금,2575,1,2575,1,2575,0.00253156,,
5/10/21,A157490,A009,적극투자형대규모,Equity,TIGER 소프트웨어,18,16730,301140,17070,307260,0.23241442,,
5/10/21,A237370,A009,적극투자형대규모,Alternative,KODEX 배당성장채권혼합,25,12060,301500,12230,305750,0.23127224,,
5/10/21,A278540,A009,적극투자형대규모,Equity,KODEX MSCI Korea TR,23,13695,314985,14065,323495,0.24469473,,
5/10/21,A266370,A009,적극투자형대규모,Equity,KODEX IT,8,20760,166080,20900,167200,0.12647169,,
5/10/21,A292150,A009,적극투자형대규모,Equity,TIGER TOP10,7,14305,100135,14590,102130,0.07725212,,
5/10/21,A114260,A009,적극투자형대규모,Fixed Income,KODEX 국고채3년,2,58040,116080,58060,116120,0.08783429,,
5/10/21,C000001,A009,적극투자형대규모,Cash,현금,80,1,80,1,80,0.00006051,,
5/11/21,A114260,A001,안정추구형소규모,Fixed Income,KODEX 국고채3년,2,58040,116080,58085,116170,0.16576769,,
5/11/21,A122260,A001,안정추구형소규모,Fixed Income,KOSEF 통안채1년,2,101395,202790,101345,202690,0.28922660,,
5/11/21,A130730,A001,안정추구형소규모,Fixed Income,KOSEF 단기자금,2,101110,202220,101115,202230,0.28857021,,
5/11/21,A196230,A001,안정추구형소규모,Fixed Income,KBSTAR 단기통안채,1,104430,104430,104455,104455,0.14905108,,
5/11/21,A069500,A001,안정추구형소규모,Equity,KODEX 200,1,42295,42295,42860,42860,0.06115868,,
5/11/21,A251350,A001,안정추구형소규모,Equity,KODEX 선진국MSCI World,1,18485,18485,18585,18585,0.02651969,,
5/11/21,A237370,A001,안정추구형소규모,Alternative,KODEX 배당성장채권혼합,1,12060,12060,12170,12170,0.01736587,,
5/11/21,C000001,A001,안정추구형소규모,Cash,현금,1640,1,1640,1,1640,0.00234018,,
5/11/21,A114260,A002,안정추구형중규모,Fixed Income,KODEX 국고채3년,4,58040,232160,58085,232340,0.23212181,,
5/11/21,A122260,A002,안정추구형중규모,Fixed Income,KOSEF 통안채1년,2,101395,202790,101345,202690,0.20249965,,
5/11/21,A130730,A002,안정추구형중규모,Fixed Income,KOSEF 단기자금,2,101110,202220,101115,202230,0.20204008,,
5/11/21,A196230,A002,안정추구형중규모,Fixed Income,KBSTAR 단기통안채,1,104430,104430,104455,104455,0.10435690,,
5/11/21,A069500,A002,안정추구형중규모,Equity,KODEX 200,1,42295,42295,42860,42860,0.04281975,,
5/11/21,A251350,A002,안정추구형중규모,Equity,KODEX 선진국MSCI World,2,18485,36970,18585,37170,0.03713509,,
5/11/21,A273130,A002,안정추구형중규모,Fixed Income,KODEX 종합채권(AA-이상)액티브,1,108550,108550,108540,108540,0.10843807,,
5/11/21,A237370,A002,안정추구형중규모,Alternative,KODEX 배당성장채권혼합,2,12060,24120,12170,24340,0.02431714,,
5/11/21,A292150,A002,안정추구형중규모,Equity,TIGER TOP10,2,14305,28610,14230,28460,0.02843327,,
5/11/21,C000001,A002,안정추구형중규모,Cash,현금,17855,1,17855,1,17855,0.01783823,,
5/11/21,A114260,A003,안정추구형대규모,Fixed Income,KODEX 국고채3년,5,58040,290200,58085,290425,0.22312237,,
5/11/21,A122260,A003,안정추구형대규모,Fixed Income,KOSEF 통안채1년,3,101395,304185,101345,304035,0.23357841,,
5/11/21,A130730,A003,안정추구형대규모,Fixed Income,KOSEF 단기자금,3,101110,303330,101115,303345,0.23304831,,
5/11/21,A196230,A003,안정추구형대규모,Fixed Income,KBSTAR 단기통안채,2,104430,208860,104455,208910,0.16049753,,
5/11/21,A069500,A003,안정추구형대규모,Equity,KODEX 200,2,42295,84590,42860,85720,0.06585538,,
5/11/21,A251350,A003,안정추구형대규모,Equity,KODEX 선진국MSCI World,3,18485,55455,18585,55755,0.04283442,,
5/11/21,A237370,A003,안정추구형대규모,Alternative,KODEX 배당성장채권혼합,2,12060,24120,12170,24340,0.01869949,,
5/11/21,A292150,A003,안정추구형대규모,Equity,TIGER TOP10,2,14305,28610,14230,28460,0.02186472,,
5/11/21,C000001,A003,안정추구형대규모,Cash,현금,650,1,650,1,650,0.00049937,,
5/11/21,A114260,A004,위험중립형소규모,Fixed Income,KODEX 국고채3년,3,58040,174120,58085,174255,0.24820351,,
5/11/21,A148070,A004,위험중립형소규모,Fixed Income,KOSEF 국고채10년,1,119695,119695,119640,119640,0.17041157,,
5/11/21,A069500,A004,위험중립형소규모,Equity,KODEX 200,3,42295,126885,42860,128580,0.18314544,,
5/11/21,A251350,A004,위험중립형소규모,Equity,KODEX 선진국MSCI World,4,18485,73940,18585,74340,0.10588763,,
5/11/21,A273130,A004,위험중립형소규모,Fixed Income,KODEX 종합채권(AA-이상)액티브,1,108550,108550,108540,108540,0.15460107,,
5/11/21,A157490,A004,위험중립형소규모,Equity,TIGER 소프트웨어,3,16730,50190,16710,50130,0.07140364,,
5/11/21,A292150,A004,위험중립형소규모,Equity,TIGER TOP10,2,14305,28610,14230,28460,0.04053756,,
5/11/21,A237370,A004,위험중립형소규모,Alternative,KODEX 배당성장채권혼합,1,12060,12060,12170,12170,0.01733458,,
5/11/21,C000001,A004,위험중립형소규모,Cash,현금,5950,1,5950,1,5950,0.00847500,,
5/11/21,A114260,A005,위험중립형중규모,Fixed Income,KODEX 국고채3년,4,58040,232160,58085,232340,0.23167047,,
5/11/21,A148070,A005,위험중립형중규모,Fixed Income,KOSEF 국고채10년,2,119695,239390,119640,239280,0.23859047,,
5/11/21,A069500,A005,위험중립형중규모,Equity,KODEX 200,4,42295,169180,42860,171440,0.17094597,,
5/11/21,A251350,A005,위험중립형중규모,Equity,KODEX 선진국MSCI World,6,18485,110910,18585,111510,0.11118866,,
5/11/21,A273130,A005,위험중립형중규모,Fixed Income,KODEX 종합채권(AA-이상)액티브,1,108550,108550,108540,108540,0.10822722,,
5/11/21,A157490,A005,위험중립형중규모,Equity,TIGER 소프트웨어,5,16730,83650,16710,83550,0.08330924,,
5/11/21,A292150,A005,위험중립형중규모,Equity,TIGER TOP10,2,14305,28610,14230,28460,0.02837799,,
5/11/21,A237370,A005,위험중립형중규모,Alternative,KODEX 배당성장채권혼합,2,12060,24120,12170,24340,0.02426986,,
5/11/21,C000001,A005,위험중립형중규모,Cash,현금,3430,1,3430,1,3430,0.00342012,,
5/11/21,A114260,A006,위험중립형대규모,Fixed Income,KODEX 국고채3년,5,58040,290200,58085,290425,0.22277664,,
5/11/21,A148070,A006,위험중립형대규모,Fixed Income,KOSEF 국고채10년,3,119695,359085,119640,358920,0.27531718,,
5/11/21,A069500,A006,위험중립형대규모,Equity,KODEX 200,5,42295,211475,42860,214300,0.16438335,,
5/11/21,A251350,A006,위험중립형대규모,Equity,KODEX 선진국MSCI World,8,18485,147880,18585,148680,0.11404814,,
5/11/21,A273130,A006,위험중립형대규모,Fixed Income,KODEX 종합채권(AA-이상)액티브,1,108550,108550,108540,108540,0.08325790,,
5/11/21,A157490,A006,위험중립형대규모,Equity,TIGER 소프트웨어,6,16730,100380,16710,100260,0.07690656,,
5/11/21,A292150,A006,위험중립형대규모,Equity,TIGER TOP10,3,14305,42915,14230,42690,0.03274627,,
5/11/21,A237370,A006,위험중립형대규모,Alternative,KODEX 배당성장채권혼합,3,12060,36180,12170,36510,0.02800577,,
5/11/21,C000001,A006,위험중립형대규모,Cash,현금,3335,1,3335,1,3335,0.00255818,,
5/11/21,A157490,A007,적극투자형소규모,Equity,TIGER 소프트웨어,10,16730,167300,16710,167100,0.23855582,,
5/11/21,A237370,A007,적극투자형소규모,Alternative,KODEX 배당성장채권혼합,14,12060,168840,12170,170380,0.24323842,,
5/11/21,A278540,A007,적극투자형소규모,Equity,KODEX MSCI Korea TR,12,13695,164340,13825,165900,0.23684267,,
5/11/21,A266370,A007,적극투자형소규모,Equity,KODEX IT,4,20760,83040,20215,80860,0.11543760,,
5/11/21,A292150,A007,적극투자형소규모,Equity,TIGER TOP10,4,14305,57220,14230,56920,0.08126031,,
5/11/21,A114260,A007,적극투자형소규모,Fixed Income,KODEX 국고채3년,1,58040,58040,58085,58085,0.08292349,,
5/11/21,C000001,A007,적극투자형소규모,Cash,현금,1220,1,1220,1,1220,0.00174170,,
5/11/21,A157490,A008,적극투자형중규모,Equity,TIGER 소프트웨어,14,16730,234220,16710,233940,0.23396106,,
5/11/21,A237370,A008,적극투자형중규모,Alternative,KODEX 배당성장채권혼합,20,12060,241200,12170,243400,0.24342191,,
5/11/21,A278540,A008,적극투자형중규모,Equity,KODEX MSCI Korea TR,17,13695,232815,13825,235025,0.23504615,,
5/11/21,A266370,A008,적극투자형중규모,Equity,KODEX IT,7,20760,145320,20215,141505,0.14151774,,
5/11/21,A292150,A008,적극투자형중규모,Equity,TIGER TOP10,6,14305,85830,14230,85380,0.08538768,,
5/11/21,A114260,A008,적극투자형중규모,Fixed Income,KODEX 국고채3년,1,58040,58040,58085,58085,0.05809023,,
5/11/21,C000001,A008,적극투자형중규모,Cash,현금,2575,1,2575,1,2575,0.00257523,,
5/11/21,A157490,A009,적극투자형대규모,Equity,TIGER 소프트웨어,18,16730,301140,16710,300780,0.23126516,,
5/11/21,A237370,A009,적극투자형대규모,Alternative,KODEX 배당성장채권혼합,25,12060,301500,12170,304250,0.23393319,,
5/11/21,A278540,A009,적극투자형대규모,Equity,KODEX MSCI Korea TR,23,13695,314985,13825,317975,0.24448614,,
5/11/21,A266370,A009,적극투자형대규모,Equity,KODEX IT,8,20760,166080,20215,161720,0.12434405,,
5/11/21,A292150,A009,적극투자형대규모,Equity,TIGER TOP10,7,14305,100135,14230,99610,0.07658861,,
5/11/21,A114260,A009,적극투자형대규모,Fixed Income,KODEX 국고채3년,2,58040,116080,58085,116170,0.08932134,,
5/11/21,C000001,A009,적극투자형대규모,Cash,현금,80,1,80,1,80,0.00006151,,
5/12/21,A114260,A001,안정추구형소규모,Fixed Income,KODEX 국고채3년,2,58040,116080,58075,116150,0.16595465,,
5/12/21,A122260,A001,안정추구형소규모,Fixed Income,KOSEF 통안채1년,2,101395,202790,101355,202710,0.28963123,,
5/12/21,A130730,A001,안정추구형소규모,Fixed Income,KOSEF 단기자금,2,101110,202220,101105,202210,0.28891683,,
5/12/21,A196230,A001,안정추구형소규모,Fixed Income,KBSTAR 단기통안채,1,104430,104430,104460,104460,0.14925203,,
5/12/21,A069500,A001,안정추구형소규모,Equity,KODEX 200,1,42295,42295,42150,42150,0.06022375,,
5/12/21,A251350,A001,안정추구형소규모,Equity,KODEX 선진국MSCI World,1,18485,18485,18480,18480,0.02640415,,
5/12/21,A237370,A001,안정추구형소규모,Alternative,KODEX 배당성장채권혼합,1,12060,12060,12090,12090,0.01727414,,
5/12/21,C000001,A001,안정추구형소규모,Cash,현금,1640,1,1640,1,1640,0.00234323,,
5/12/21,A114260,A002,안정추구형중규모,Fixed Income,KODEX 국고채3년,4,58040,232160,58075,232300,0.23244993,,
5/12/21,A122260,A002,안정추구형중규모,Fixed Income,KOSEF 통안채1년,2,101395,202790,101355,202710,0.20284083,,
5/12/21,A130730,A002,안정추구형중규모,Fixed Income,KOSEF 단기자금,2,101110,202220,101105,202210,0.20234051,,
5/12/21,A196230,A002,안정추구형중규모,Fixed Income,KBSTAR 단기통안채,1,104430,104430,104460,104460,0.10452742,,
5/12/21,A069500,A002,안정추구형중규모,Equity,KODEX 200,1,42295,42295,42150,42150,0.04217720,,
5/12/21,A251350,A002,안정추구형중규모,Equity,KODEX 선진국MSCI World,2,18485,36970,18480,36960,0.03698385,,
5/12/21,A273130,A002,안정추구형중규모,Fixed Income,KODEX 종합채권(AA-이상)액티브,1,108550,108550,108620,108620,0.10869011,,
5/12/21,A237370,A002,안정추구형중규모,Alternative,KODEX 배당성장채권혼합,2,12060,24120,12090,24180,0.02419561,,
5/12/21,A292150,A002,안정추구형중규모,Equity,TIGER TOP10,2,14305,28610,13955,27910,0.02792801,,
5/12/21,C000001,A002,안정추구형중규모,Cash,현금,17855,1,17855,1,17855,0.01786652,,
5/12/21,A114260,A003,안정추구형대규모,Fixed Income,KODEX 국고채3년,5,58040,290200,58075,290375,0.22351067,,
5/12/21,A122260,A003,안정추구형대규모,Fixed Income,KOSEF 통안채1년,3,101395,304185,101355,304065,0.23404829,,
5/12/21,A130730,A003,안정추구형대규모,Fixed Income,KOSEF 단기자금,3,101110,303330,101105,303315,0.23347099,,
5/12/21,A196230,A003,안정추구형대규모,Fixed Income,KBSTAR 단기통안채,2,104430,208860,104460,208920,0.16081222,,
5/12/21,A069500,A003,안정추구형대규모,Equity,KODEX 200,2,42295,84590,42150,84300,0.06488833,,
5/12/21,A251350,A003,안정추구형대규모,Equity,KODEX 선진국MSCI World,3,18485,55455,18480,55440,0.04267389,,
5/12/21,A237370,A003,안정추구형대규모,Alternative,KODEX 배당성장채권혼합,2,12060,24120,12090,24180,0.01861210,,
5/12/21,A292150,A003,안정추구형대규모,Equity,TIGER TOP10,2,14305,28610,13955,27910,0.02148319,,
