date,itemcode,userid,name,asset_class,itemname,quantity,cost_price,cost_value,price,value,wt,group_by,original
2021-05-09,C000001,A006,위험중립형대규모,Cash,현금,3335,1,3335,1.0,3335.0,0.002554009450217876,,
2021-05-09,A157490,A007,적극투자형소규모,Equity,TIGER 소프트웨어,10,16730,167300,16780.0,167800.0,0.23824905403198898,,
2021-05-09,A237370,A007,적극투자형소규모,Alternative,KODEX 배당성장채권혼합,14,12060,168840,12185.0,170590.0,0.24221040600308105,,
2021-05-09,A278540,A007,적극투자형소규모,Equity,KODEX MSCI Korea TR,12,13695,164340,13860.0,166320.0,0.23614769169606917,,
2021-05-09,A266370,A007,적극투자형소규모,Equity,KODEX IT,4,20760,83040,20685.0,82740.0,0.11747751329324653,,
2021-05-09,A292150,A007,적극투자형소규모,Equity,TIGER TOP10,4,14305,57220,14395.0,57580.0,0.08175435358260981,,
2021-05-09,A114260,A007,적극투자형소규모,Fixed Income,KODEX 국고채3년,1,58040,58040,58055.0,58055.0,0.08242877730528678,,
2021-05-09,C000001,A007,적극투자형소규모,Cash,현금,1220,1,1220,1.0,1220.0,0.001732204087717679,,
2021-05-09,A157490,A008,적극투자형중규모,Equity,TIGER 소프트웨어,14,16730,234220,16780.0,234920.0,0.2335107625480227,,
2021-05-09,A237370,A008,적극투자형중규모,Alternative,KODEX 배당성장채권혼합,20,12060,241200,12185.0,243700.0,0.24223809310809266,,
2021-05-09,A278540,A008,적극투자형중규모,Equity,KODEX MSCI Korea TR,17,13695,232815,13860.0,235620.0,0.2342065633899417,,
2021-05-09,A266370,A008,적극투자형중규모,Equity,KODEX IT,7,20760,145320,20685.0,144795.0,0.143926404150949,,
2021-05-09,A292150,A008,적극투자형중규모,Equity,TIGER TOP10,6,14305,85830,14395.0,86370.0,0.0858518838807795,,
2021-05-09,A114260,A008,적극투자형중규모,Fixed Income,KODEX 국고채3년,1,58040,58040,58055.0,58055.0,0.05770673982515519,,
2021-05-09,C000001,A008,적극투자형중규모,Cash,현금,2575,1,2575,1.0,2575.0,0.0025595530970592474,,
2021-05-09,A157490,A009,적극투자형대규모,Equity,TIGER 소프트웨어,18,16730,301140,16780.0,302040.0,0.2309386182218552,,
2021-05-09,A237370,A009,적극투자형대규모,Alternative,KODEX 배당성장채권혼합,25,12060,301500,12185.0,304625.0,0.232915099244579,,
2021-05-09,A278540,A009,적극투자형대규모,Equity,KODEX MSCI Korea TR,23,13695,314985,13860.0,318780.0,0.24373795761078998,,
2021-05-09,A266370,A009,적극투자형대규모,Equity,KODEX IT,8,20760,166080,20685.0,165480.0,0.12652536929993577,,
2021-05-09,A292150,A009,적극투자형대규모,Equity,TIGER TOP10,7,14305,100135,14395.0,100765.0,0.07704453007921216,,
2021-05-09,A114260,A009,적극투자형대규모,Fixed Income,KODEX 국고채3년,2,58040,116080,58055.0,116110.0,0.08877725785240236,,
2021-05-09,C000001,A009,적극투자형대규모,Cash,현금,80,1,80,1.0,80.0,6.11676912254947e-05,,
2021-05-10,A114260,A001,안정추구형소규모,Fixed Income,KODEX 국고채3년,2,58040,116080,58060.0,116120.0,0.1654802875811405,,
2021-05-10,A122260,A001,안정추구형소규모,Fixed Income,KOSEF 통안채1년,2,101395,202790,101335.0,202670.0,0.2888209600763843,,
2021-05-10,A130730,A001,안정추구형소규모,Fixed Income,KOSEF 단기자금,2,101110,202220,101110.0,202220.0,0.28817967408420797,,
2021-05-10,A196230,A001,안정추구형소규모,Fixed Income,KBSTAR 단기통안채,1,104430,104430,104450.0,104450.0,0.14884960418403484,,
2021-05-10,A069500,A001,안정추구형소규모,Equity,KODEX 200,1,42295,42295,43625.0,43625.0,0.06216911424153681,,
2021-05-10,A251350,A001,안정추구형소규모,Equity,KODEX 선진국MSCI World,1,18485,18485,18760.0,18760.0,0.026734500473839094,,
2021-05-10,A237370,A001,안정추구형소규모,Alternative,KODEX 배당성장채권혼합,1,12060,12060,12230.0,12230.0,0.017428728187369517,,
2021-05-10,C000001,A001,안정추구형소규모,Cash,현금,1640,1,1640,1.0,1640.0,0.0023371311714869996,,
2021-05-10,A114260,A002,안정추구형중규모,Fixed Income,KODEX 국고채3년,4,58040,232160,58060.0,232240.0,0.23159731744409265,,
2021-05-10,A122260,A002,안정추구형중규모,Fixed Income,KOSEF 통안채1년,2,101395,202790,101335.0,202670.0,0.20210914711675101,,
2021-05-10,A130730,A002,안정추구형중규모,Fixed Income,KOSEF 단기자금,2,101110,202220,101110.0,202220.0,0.20166039241105932,,
2021-05-10,A196230,A002,안정추구형중규모,Fixed Income,KBSTAR 단기통안채,1,104430,104430,104450.0,104450.0,0.10416095335444142,,
2021-05-10,A069500,A002,안정추구형중규모,Equity,KODEX 200,1,42295,42295,43625.0,43625.0,0.04350427563511256,,
2021-05-10,A251350,A002,안정추구형중규모,Equity,KODEX 선진국MSCI World,2,18485,36970,18760.0,37520.0,0.03741617012789509,,
2021-05-10,A273130,A002,안정추구형중규모,Fixed Income,KODEX 종합채권(AA-이상)액티브,1,108550,108550,108555.0,108555.0,0.1082545935030291,,
2021-05-10,A237370,A002,안정추구형중규모,Alternative,KODEX 배당성장채권혼합,2,12060,24120,12230.0,24460.0,0.024392311336042482,,
2021-05-10,A292150,A002,안정추구형중규모,Equity,TIGER TOP10,2,14305,28610,14590.0,29180.0,0.029099249582408816,,
2021-05-10,C000001,A002,안정추구형중규모,Cash,현금,17855,1,17855,1.0,17855.0,0.01780558948916756,,
2021-05-10,A114260,A003,안정추구형대규모,Fixed Income,KODEX 국고채3년,5,58040,290200,58060.0,290300.0,0.2225621092417325,,
2021-05-10,A122260,A003,안정추구형대규모,Fixed Income,KOSEF 통안채1년,3,101395,304185,101335.0,304005.0,0.23306921811930034,,
2021-05-10,A130730,A003,안정추구형대규모,Fixed Income,KOSEF 단기자금,3,101110,303330,101110.0,303330.0,0.2325517209655347,,
2021-05-10,A196230,A003,안정추구형대규모,Fixed Income,KBSTAR 단기통안채,2,104430,208860,104450.0,208900.0,0.16015578580984471,,
2021-05-10,A069500,A003,안정추구형대규모,Equity,KODEX 200,2,42295,84590,43625.0,87250.0,0.06689129876452346,,
2021-05-10,A251350,A003,안정추구형대규모,Equity,KODEX 선진국MSCI World,3,18485,55455,18760.0,56280.0,0.04314776268730522,,
2021-05-10,A237370,A003,안정추구형대규모,Alternative,KODEX 배당성장채권혼합,2,12060,24120,12230.0,24460.0,0.018752563527567264,,
2021-05-10,A292150,A003,안정추구형대규모,Equity,TIGER TOP10,2,14305,28610,14590.0,29180.0,0.02237121029167673,,
2021-05-10,C000001,A003,안정추구형대규모,Cash,현금,650,1,650,1.0,650.0,0.0004983305925150745,,
2021-05-10,A114260,A004,위험중립형소규모,Fixed Income,KODEX 국고채3년,3,58040,174120,58060.0,174180.0,0.24642591872104128,,
2021-05-10,A148070,A004,위험중립형소규모,Fixed Income,KOSEF 국고채10년,1,119695,119695,119605.0,119605.0,0.16921444487673754,,
2021-05-10,A069500,A004,위험중립형소규모,Equity,KODEX 200,3,42295,126885,43625.0,130875.0,0.18515898560464047,,
2021-05-10,A251350,A004,위험중립형소규모,Equity,KODEX 선진국MSCI World,4,18485,73940,18760.0,75040.0,0.10616489230007428,,
2021-05-10,A273130,A004,위험중립형소규모,Fixed Income,KODEX 종합채권(AA-이상)액티브,1,108550,108550,108555.0,108555.0,0.1535811551657058,,
2021-05-10,A157490,A004,위험중립형소규모,Equity,TIGER 소프트웨어,3,16730,50190,17070.0,51210.0,0.0724507480635235,,
2021-05-10,A292150,A004,위험중립형소규모,Equity,TIGER TOP10,2,14305,28610,14590.0,29180.0,0.04128320305591907,,
2021-05-10,A237370,A004,위험중립형소규모,Alternative,KODEX 배당성장채권혼합,1,12060,12060,12230.0,12230.0,0.017302726983340996,,
2021-05-10,C000001,A004,위험중립형소규모,Cash,현금,5950,1,5950,1.0,5950.0,0.008417925229017083,,
2021-05-10,A114260,A005,위험중립형중규모,Fixed Income,KODEX 국고채3년,4,58040,232160,58060.0,232240.0,0.23005790081080948,,
2021-05-10,A148070,A005,위험중립형중규모,Fixed Income,KOSEF 국고채10년,2,119695,239390,119605.0,239210.0,0.23696241152666955,,
2021-05-10,A069500,A005,위험중립형중규모,Equity,KODEX 200,4,42295,169180,43625.0,174500.0,0.17286041892648232,,
2021-05-10,A251350,A005,위험중립형중규모,Equity,KODEX 선진국MSCI World,6,18485,110910,18760.0,112560.0,0.11150239973848051,,
2021-05-10,A273130,A005,위험중립형중규모,Fixed Income,KODEX 종합채권(AA-이상)액티브,1,108550,108550,108555.0,108555.0,0.10753503023819076,,
2021-05-10,A157490,A005,위험중립형중규모,Equity,TIGER 소프트웨어,5,16730,83650,17070.0,85350.0,0.08454806163538835,,
2021-05-10,A292150,A005,위험중립형중규모,Equity,TIGER TOP10,2,14305,28610,14590.0,29180.0,0.028905828219339565,,
2021-05-10,A237370,A005,위험중립형중규모,Alternative,KODEX 배당성장채권혼합,2,12060,24120,12230.0,24460.0,0.0242301767733052,,
2021-05-10,C000001,A005,위험중립형중규모,Cash,현금,3430,1,3430,1.0,3430.0,0.0033977721313342944,,
2021-05-10,A114260,A006,위험중립형대규모,Fixed Income,KODEX 국고채3년,5,58040,290200,58060.0,290300.0,0.22125006668749858,,
2021-05-10,A148070,A006,위험중립형대규모,Fixed Income,KOSEF 국고채10년,3,119695,359085,119605.0,358815.0,0.27346828342567964,,
2021-05-10,A069500,A006,위험중립형대규모,Equity,KODEX 200,5,42295,211475,43625.0,218125.0,0.1662424071519484,,
2021-05-10,A251350,A006,위험중립형대규모,Equity,KODEX 선진국MSCI World,8,18485,147880,18760.0,150080.0,0.11438239754894862,,
2021-05-10,A273130,A006,위험중립형대규모,Fixed Income,KODEX 종합채권(AA-이상)액티브,1,108550,108550,108555.0,108555.0,0.08273441608426252,,
2021-05-10,A157490,A006,위험중립형대규모,Equity,TIGER 소프트웨어,6,16730,100380,17070.0,102420.0,0.07805866975588564,,
2021-05-10,A292150,A006,위험중립형대규모,Equity,TIGER TOP10,3,14305,42915,14590.0,43770.0,0.03335899214230731,,
2021-05-10,A237370,A006,위험중립형대규모,Alternative,KODEX 배당성장채권혼합,3,12060,36180,12230.0,36690.0,0.02796302082936384,,
2021-05-10,C000001,A006,위험중립형대규모,Cash,현금,3335,1,3335,1.0,3335.0,0.0025417463741054347,,
2021-05-10,A157490,A007,적극투자형소규모,Equity,TIGER 소프트웨어,10,16730,167300,17070.0,170700.0,0.23976739612888726,,
2021-05-10,A237370,A007,적극투자형소규모,Alternative,KODEX 배당성장채권혼합,14,12060,168840,12230.0,171220.0,0.24049779475798522,,
2021-05-10,A278540,A007,적극투자형소규모,Equity,KODEX MSCI Korea TR,12,13695,164340,14065.0,168780.0,0.2370705396522179,,
2021-05-10,A266370,A007,적극투자형소규모,Equity,KODEX IT,4,20760,83040,20900.0,83600.0,0.11742562575497935,,
2021-05-10,A292150,A007,적극투자형소규모,Equity,TIGER TOP10,4,14305,57220,14590.0,58360.0,0.0819731999887631,,
2021-05-10,A114260,A007,적극투자형소규모,Fixed Income,KODEX 국고채3년,1,58040,58040,58060.0,58060.0,0.0815518161642835,,
2021-05-10,C000001,A007,적극투자형소규모,Cash,현금,1220,1,1220,1.0,1220.0,0.00171362755288367,,
2021-05-10,A157490,A008,적극투자형중규모,Equity,TIGER 소프트웨어,14,16730,234220,17070.0,238980.0,0.2349482873884148,,
2021-05-10,A237370,A008,적극투자형중규모,Alternative,KODEX 배당성장채권혼합,20,12060,241200,12230.0,244600.0,0.2404734751661489,,
2021-05-10,A278540,A008,적극투자형중규모,Equity,KODEX MSCI Korea TR,17,13695,232815,14065.0,239105.0,0.23507117857564197,,
2021-05-10,A266370,A008,적극투자형중규모,Equity,KODEX IT,7,20760,145320,20900.0,146300.0,0.1438318455306933,,
2021-05-10,A292150,A008,적극투자형중규모,Equity,TIGER TOP10,6,14305,85830,14590.0,87540.0,0.08606315623893979,,
2021-05-10,A114260,A008,적극투자형중규모,Fixed Income,KODEX 국고채3년,1,58040,58040,58060.0,58060.0,0.05708049864328129,,
2021-05-10,C000001,A008,적극투자형중규모,Cash,현금,2575,1,2575,1.0,2575.0,0.0025315584568799403,,
2021-05-10,A157490,A009,적극투자형대규모,Equity,TIGER 소프트웨어,18,16730,301140,17070.0,307260.0,0.23241442170593063,,
2021-05-10,A237370,A009,적극투자형대규모,Alternative,KODEX 배당성장채권혼합,25,12060,301500,12230.0,305750.0,0.23127224317056658,,
2021-05-10,A278540,A009,적극투자형대규모,Equity,KODEX MSCI Korea TR,23,13695,314985,14065.0,323495.0,0.24469473198515923,,
2021-05-10,A266370,A009,적극투자형대규모,Equity,KODEX IT,8,20760,166080,20900.0,167200.0,0.1264716894787203,,
2021-05-10,A292150,A009,적극투자형대규모,Equity,TIGER TOP10,7,14305,100135,14590.0,102130.0,0.0772521151104169,,
2021-05-10,A114260,A009,적극투자형대규모,Fixed Income,KODEX 국고채3년,2,58040,116080,58060.0,116120.0,0.08783428577912082,,
2021-05-10,C000001,A009,적극투자형대규모,Cash,현금,80,1,80,1.0,80.0,6.051277008551211e-05,,
2021-05-11,A114260,A001,안정추구형소규모,Fixed Income,KODEX 국고채3년,2,58040,116080,58085.0,116170.0,0.16576769406392694,,
2021-05-11,A122260,A001,안정추구형소규모,Fixed Income,KOSEF 통안채1년,2,101395,202790,101345.0,202690.0,0.289226598173516,,
2021-05-11,A130730,A001,안정추구형소규모,Fixed Income,KOSEF 단기자금,2,101110,202220,101115.0,202230.0,0.28857020547945206,,
2021-05-11,A196230,A001,안정추구형소규모,Fixed Income,KBSTAR 단기통안채,1,104430,104430,104455.0,104455.0,0.14905108447488585,,
2021-05-11,A069500,A001,안정추구형소규모,Equity,KODEX 200,1,42295,42295,42860.0,42860.0,0.06115867579908676,,
2021-05-11,A251350,A001,안정추구형소규모,Equity,KODEX 선진국MSCI World,1,18485,18485,18585.0,18585.0,0.02651969178082192,,
2021-05-11,A237370,A001,안정추구형소규모,Alternative,KODEX 배당성장채권혼합,1,12060,12060,12170.0,12170.0,0.017365867579908677,,
2021-05-11,C000001,A001,안정추구형소규모,Cash,현금,1640,1,1640,1.0,1640.0,0.0023401826484018263,,
2021-05-11,A114260,A002,안정추구형중규모,Fixed Income,KODEX 국고채3년,4,58040,232160,58085.0,232340.0,0.23212180550282735,,
2021-05-11,A122260,A002,안정추구형중규모,Fixed Income,KOSEF 통안채1년,2,101395,202790,101345.0,202690.0,0.20249965032869102,,
2021-05-11,A130730,A002,안정추구형중규모,Fixed Income,KOSEF 단기자금,2,101110,202220,101115.0,202230.0,0.20204008232261675,,
2021-05-11,A196230,A002,안정추구형중규모,Fixed Income,KBSTAR 단기통안채,1,104430,104430,104455.0,104455.0,0.10435690450976083,,
2021-05-11,A069500,A002,안정추구형중규모,Equity,KODEX 200,1,42295,42295,42860.0,42860.0,0.0428197494355306,,
2021-05-11,A251350,A002,안정추구형중규모,Equity,KODEX 선진국MSCI World,2,18485,36970,18585.0,37170.0,0.037135093012568184,,
2021-05-11,A273130,A002,안정추구형중규모,Fixed Income,KODEX 종합채권(AA-이상)액티브,1,108550,108550,108540.0,108540.0,0.10843806821587708,,
2021-05-11,A237370,A002,안정추구형중규모,Alternative,KODEX 배당성장채권혼합,2,12060,24120,12170.0,24340.0,0.02431714188662657,,
2021-05-11,A292150,A002,안정추구형중규모,Equity,TIGER TOP10,2,14305,28610,14230.0,28460.0,0.02843327272363978,,
2021-05-11,C000001,A002,안정추구형중규모,Cash,현금,17855,1,17855,1.0,17855.0,0.01783823206186185,,
2021-05-11,A114260,A003,안정추구형대규모,Fixed Income,KODEX 국고채3년,5,58040,290200,58085.0,290425.0,0.22312236870409638,,
2021-05-11,A122260,A003,안정추구형대규모,Fixed Income,KOSEF 통안채1년,3,101395,304185,101345.0,304035.0,0.23357840877662026,,
2021-05-11,A130730,A003,안정추구형대규모,Fixed Income,KOSEF 단기자금,3,101110,303330,101115.0,303345.0,0.2330483082880059,,
2021-05-11,A196230,A003,안정추구형대규모,Fixed Income,KBSTAR 단기통안채,2,104430,208860,104455.0,208910.0,0.1604975261977198,,
2021-05-11,A069500,A003,안정추구형대규모,Equity,KODEX 200,2,42295,84590,42860.0,85720.0,0.06585538244061338,,
2021-05-11,A251350,A003,안정추구형대규모,Equity,KODEX 선진국MSCI World,3,18485,55455,18585.0,55755.0,0.04283442426477367,,
2021-05-11,A237370,A003,안정추구형대규모,Alternative,KODEX 배당성장채권혼합,2,12060,24120,12170.0,24340.0,0.018699486801266096,,
2021-05-11,A292150,A003,안정추구형대규모,Equity,TIGER TOP10,2,14305,28610,14230.0,28460.0,0.021864724501398237,,
2021-05-11,C000001,A003,안정추구형대규모,Cash,현금,650,1,650,1.0,650.0,0.0004993700255062844,,
2021-05-11,A114260,A004,위험중립형소규모,Fixed Income,KODEX 국고채3년,3,58040,174120,58085.0,174255.0,0.24820351391965131,,
2021-05-11,A148070,A004,위험중립형소규모,Fixed Income,KOSEF 국고채10년,1,119695,119695,119640.0,119640.0,0.17041157157813022,,
2021-05-11,A069500,A004,위험중립형소규모,Equity,KODEX 200,3,42295,126885,42860.0,128580.0,0.1831454352517217,,
2021-05-11,A251350,A004,위험중립형소규모,Equity,KODEX 선진국MSCI World,4,18485,73940,18585.0,74340.0,0.10588763148711301,,
2021-05-11,A273130,A004,위험중립형소규모,Fixed Income,KODEX 종합채권(AA-이상)액티브,1,108550,108550,108540.0,108540.0,0.15460106970152337,,
2021-05-11,A157490,A004,위험중립형소규모,Equity,TIGER 소프트웨어,3,16730,50190,16710.0,50130.0,0.07140364496164885,,
2021-05-11,A292150,A004,위험중립형소규모,Equity,TIGER TOP10,2,14305,28610,14230.0,28460.0,0.04053755706380463,,
2021-05-11,A237370,A004,위험중립형소규모,Alternative,KODEX 배당성장채권혼합,1,12060,12060,12170.0,12170.0,0.017334577282730232,,
2021-05-11,C000001,A004,위험중립형소규모,Cash,현금,5950,1,5950,1.0,5950.0,0.008474998753676653,,
2021-05-11,A114260,A005,위험중립형중규모,Fixed Income,KODEX 국고채3년,4,58040,232160,58085.0,232340.0,0.231670472334952,,
2021-05-11,A148070,A005,위험중립형중규모,Fixed Income,KOSEF 국고채10년,2,119695,239390,119640.0,239280.0,0.23859047353149399,,
2021-05-11,A069500,A005,위험중립형중규모,Equity,KODEX 200,4,42295,169180,42860.0,171440.0,0.17094596615780394,,
2021-05-11,A251350,A005,위험중립형중규모,Equity,KODEX 선진국MSCI World,6,18485,110910,18585.0,111510.0,0.11118866475884694,,
2021-05-11,A273130,A005,위험중립형중규모,Fixed Income,KODEX 종합채권(AA-이상)액티브,1,108550,108550,108540.0,108540.0,0.10822722332459193,,
2021-05-11,A157490,A005,위험중립형중규모,Equity,TIGER 소프트웨어,5,16730,83650,16710.0,83550.0,0.08330923630707256,,
2021-05-11,A292150,A005,위험중립형중규모,Equity,TIGER TOP10,2,14305,28610,14230.0,28460.0,0.028377987615790367,,
2021-05-11,A237370,A005,위험중립형중규모,Alternative,KODEX 배당성장채권혼합,2,12060,24120,12170.0,24340.0,0.024269860104298577,,
2021-05-11,C000001,A005,위험중립형중규모,Cash,현금,3430,1,3430,1.0,3430.0,0.003420115865149717,,
2021-05-11,A114260,A006,위험중립형대규모,Fixed Income,KODEX 국고채3년,5,58040,290200,58085.0,290425.0,0.22277664421705046,,
2021-05-11,A148070,A006,위험중립형대규모,Fixed Income,KOSEF 국고채10년,3,119695,359085,119640.0,358920.0,0.2753171839283249,,
2021-05-11,A069500,A006,위험중립형대규모,Equity,KODEX 200,5,42295,211475,42860.0,214300.0,0.164383351487351,,
2021-05-11,A251350,A006,위험중립형대규모,Equity,KODEX 선진국MSCI World,8,18485,147880,18585.0,148680.0,0.11404814138655785,,
2021-05-11,A273130,A006,위험중립형대규모,Fixed Income,KODEX 종합채권(AA-이상)액티브,1,108550,108550,108540.0,108540.0,0.08325790466839514,,
2021-05-11,A157490,A006,위험중립형대규모,Equity,TIGER 소프트웨어,6,16730,100380,16710.0,100260.0,0.0769065553902091,,
2021-05-11,A292150,A006,위험중립형대규모,Equity,TIGER TOP10,3,14305,42915,14230.0,42690.0,0.03274626819876348,,
2021-05-11,A237370,A006,위험중립형대규모,Alternative,KODEX 배당성장채권혼합,3,12060,36180,12170.0,36510.0,0.028005768375189852,,
2021-05-11,C000001,A006,위험중립형대규모,Cash,현금,3335,1,3335,1.0,3335.0,0.002558182348158262,,
2021-05-11,A157490,A007,적극투자형소규모,Equity,TIGER 소프트웨어,10,16730,167300,16710.0,167100.0,0.23855581649332944,,
2021-05-11,A237370,A007,적극투자형소규모,Alternative,KODEX 배당성장채권혼합,14,12060,168840,12170.0,170380.0,0.24323842019230082,,
2021-05-11,A278540,A007,적극투자형소규모,Equity,KODEX MSCI Korea TR,12,13695,164340,13825.0,165900.0,0.2368426687985838,,
2021-05-11,A266370,A007,적극투자형소규모,Equity,KODEX IT,4,20760,83040,20215.0,80860.0,0.11543760216427659,,
2021-05-11,A292150,A007,적극투자형소규모,Equity,TIGER TOP10,4,14305,57220,14230.0,56920.0,0.08126030565410121,,
2021-05-11,A114260,A007,적극투자형소규모,Fixed Income,KODEX 국고채3년,1,58040,58040,58085.0,58085.0,0.08292348654108342,,
2021-05-11,C000001,A007,적극투자형소규모,Cash,현금,1220,1,1220,1.0,1220.0,0.0017417001563247271,,
2021-05-11,A157490,A008,적극투자형중규모,Equity,TIGER 소프트웨어,14,16730,234220,16710.0,233940.0,0.23396105649508456,,
2021-05-11,A237370,A008,적극투자형중규모,Alternative,KODEX 배당성장채권혼합,20,12060,241200,12170.0,243400.0,0.24342190797171745,,
2021-05-11,A278540,A008,적극투자형중규모,Equity,KODEX MSCI Korea TR,17,13695,232815,13825.0,235025.0,0.23504615415387384,,
2021-05-11,A266370,A008,적극투자형중규모,Equity,KODEX IT,7,20760,145320,20215.0,141505.0,0.14151773659629366,,
2021-05-11,A292150,A008,적극투자형중규모,Equity,TIGER TOP10,6,14305,85830,14230.0,85380.0,0.08538768489164025,,
2021-05-11,A114260,A008,적극투자형중규모,Fixed Income,KODEX 국고채3년,1,58040,58040,58085.0,58085.0,0.05809022812053085,,
2021-05-11,C000001,A008,적극투자형중규모,Cash,현금,2575,1,2575,1.0,2575.0,0.0025752317708593775,,
2021-05-11,A157490,A009,적극투자형대규모,Equity,TIGER 소프트웨어,18,16730,301140,16710.0,300780.0,0.2312651614465798,,
2021-05-11,A237370,A009,적극투자형대규모,Alternative,KODEX 배당성장채권혼합,25,12060,301500,12170.0,304250.0,0.23393319160224052,,
2021-05-11,A278540,A009,적극투자형대규모,Equity,KODEX MSCI Korea TR,23,13695,314985,13825.0,317975.0,0.24448613508536543,,
2021-05-11,A266370,A009,적극투자형대규모,Equity,KODEX IT,8,20760,166080,20215.0,161720.0,0.12434404517966915,,
2021-05-11,A292150,A009,적극투자형대규모,Equity,TIGER TOP10,7,14305,100135,14230.0,99610.0,0.07658861204765548,,
2021-05-11,A114260,A009,적극투자형대규모,Fixed Income,KODEX 국고채3년,2,58040,116080,58085.0,116170.0,0.0893213438568029,,
2021-05-11,C000001,A009,적극투자형대규모,Cash,현금,80,1,80,1.0,80.0,6.151078168670252e-05,,
2021-05-12,A114260,A001,안정추구형소규모,Fixed Income,KODEX 국고채3년,2,58040,116080,58075.0,116150.0,0.16595465001643114,,
2021-05-12,A122260,A001,안정추구형소규모,Fixed Income,KOSEF 통안채1년,2,101395,202790,101355.0,202710.0,0.28963122776436295,,
2021-05-12,A130730,A001,안정추구형소규모,Fixed Income,KOSEF 단기자금,2,101110,202220,101105.0,202210.0,0.288916829787538,,
2021-05-12,A196230,A001,안정추구형소규모,Fixed Income,KBSTAR 단기통안채,1,104430,104430,104460.0,104460.0,0.1492520253182643,,
2021-05-12,A069500,A001,안정추구형소규모,Equity,KODEX 200,1,42295,42295,42150.0,42150.0,0.06022374944634157,,
2021-05-12,A251350,A001,안정추구형소규모,Equity,KODEX 선진국MSCI World,1,18485,18485,18480.0,18480.0,0.0264041492234494,,
2021-05-12,A237370,A001,안정추구형소규모,Alternative,KODEX 배당성장채권혼합,1,12060,12060,12090.0,12090.0,0.017274143079626797,,
2021-05-12,C000001,A001,안정추구형소규모,Cash,현금,1640,1,1640,1.0,1640.0,0.002343225363985769,,
2021-05-12,A114260,A002,안정추구형중규모,Fixed Income,KODEX 국고채3년,4,58040,232160,58075.0,232300.0,0.23244993020498222,,
2021-05-12,A122260,A002,안정추구형중규모,Fixed Income,KOSEF 통안채1년,2,101395,202790,101355.0,202710.0,0.20284083233685726,,
2021-05-12,A130730,A002,안정추구형중규모,Fixed Income,KOSEF 단기자금,2,101110,202220,101105.0,202210.0,0.20234050962871053,,
2021-05-12,A196230,A002,안정추구형중규모,Fixed Income,KBSTAR 단기통안채,1,104430,104430,104460.0,104460.0,0.10452742018601999,,
2021-05-12,A069500,A002,안정추구형중규모,Equity,KODEX 200,1,42295,42295,42150.0,42150.0,0.042177204296771416,,
2021-05-12,A251350,A002,안정추구형중규모,Equity,KODEX 선진국MSCI World,2,18485,36970,18480.0,36960.0,0.036983854586208106,,
2021-05-12,A273130,A002,안정추구형중규모,Fixed Income,KODEX 종합채권(AA-이상)액티브,1,108550,108550,108620.0,108620.0,0.10869010511780099,,
2021-05-12,A237370,A002,안정추구형중규모,Alternative,KODEX 배당성장채권혼합,2,12060,24120,12090.0,24180.0,0.024195606165977056,,
2021-05-12,A292150,A002,안정추구형중규모,Equity,TIGER TOP10,2,14305,28610,13955.0,27910.0,0.027928013568751846,,
2021-05-12,C000001,A002,안정추구형중규모,Cash,현금,17855,1,17855,1.0,17855.0,0.01786652390792061,,
2021-05-12,A114260,A003,안정추구형대규모,Fixed Income,KODEX 국고채3년,5,58040,290200,58075.0,290375.0,0.22351066654864124,,
2021-05-12,A122260,A003,안정추구형대규모,Fixed Income,KOSEF 통안채1년,3,101395,304185,101355.0,304065.0,0.23404828523155435,,
2021-05-12,A130730,A003,안정추구형대규모,Fixed Income,KOSEF 단기자금,3,101110,303330,101105.0,303315.0,0.23347098691072274,,
2021-05-12,A196230,A003,안정추구형대규모,Fixed Income,KBSTAR 단기통안채,2,104430,208860,104460.0,208920.0,0.16081222025085537,,
2021-05-12,A069500,A003,안정추구형대규모,Equity,KODEX 200,2,42295,84590,42150.0,84300.0,0.06488833126147381,,
2021-05-12,A251350,A003,안정추구형대규모,Equity,KODEX 선진국MSCI World,3,18485,55455,18480.0,55440.0,0.042673891875873164,,
2021-05-12,A237370,A003,안정추구형대규모,Alternative,KODEX 배당성장채권혼합,2,12060,24120,12090.0,24180.0,0.018612097863611347,,
2021-05-12,A292150,A003,안정추구형대규모,Equity,TIGER TOP10,2,14305,28610,13955.0,27910.0,0.021483194845880592,,
2021-05-12,C000001,A003,안정추구형대규모,Cash,현금,650,1,650,1.0,650.0,0.0005003252113874019,,
2021-05-12,A114260,A004,위험중립형소규모,Fixed Income,KODEX 국고채3년,3,58040,174120,58075.0,174225.0,0.2495506012275211,,
2021-05-12,A148070,A004,위험중립형소규모,Fixed Income,KOSEF 국고채10년,1,119695,119695,119760.0,119760.0,0.17153783901855604,,
2021-05-12,A069500,A004,위험중립형소규모,Equity,KODEX 200,3,42295,126885,42150.0,126450.0,0.18112023834248842,,
2021-05-12,A251350,A004,위험중립형소규모,Equity,KODEX 선진국MSCI World,4,18485,73940,18480.0,73920.0,0.10587906696936926,,
2021-05-12,A273130,A004,위험중립형소규모,Fixed Income,KODEX 종합채권(AA-이상)액티브,1,108550,108550,108620.0,108620.0,0.1555814969455207,,
2021-05-12,A157490,A004,위험중립형소규모,Equity,TIGER 소프트웨어,3,16730,50190,16410.0,49230.0,0.0705144273119866,,
