,date,risk_profile,itemcode,weights,tracking_code,itemname,price,volume,trading_amt_mln,asset_class
3134,2019-05-19,2,A122260,0.11021953075121728,BOK_D1,KOSEF 통안채1년,98503.0,207517.0,11507.609295178172,Fixed Income
3135,2019-05-19,2,A114260,0.10000000003335444,KTB_D3,KODEX 국고채3년,56245.0,4968.0,713.0033836669929,Fixed Income
3136,2019-05-19,2,A069500,0.07883010560913702,K200,KODEX 200,25722.0,5768782.0,178108.3894282777,Equity
3137,2019-05-19,2,A148070,0.06144028716135826,KTB_D8,KOSEF 국고채10년,118550.0,2225.0,2329.1802693780983,Fixed Income
3138,2019-05-19,2,A251350,0.020773647198861024,MSCI_WO,KODEX 선진국MSCI World,13905.0,10353.0,644.0176278892785,Equity
3139,2019-05-19,2,A237370,0.019999999999862645,BAL_KO3KTB7,KODEX 배당성장채권혼합,10515.0,1194.0,55.80534193365405,Alternative
3140,2019-05-19,3,A273130,0.23999999999983332,ACT_BOND_D4,KODEX 종합채권(AA-이상)액티브,106100.0,37434.0,1813.360711778102,Fixed Income
3141,2019-05-19,3,A148070,0.23999999999982755,KTB_D8,KOSEF 국고채10년,118550.0,2225.0,2329.1802693780983,Fixed Income
3142,2019-05-19,3,A069500,0.23999999999918795,K200,KODEX 200,25722.0,5768782.0,178108.3894282777,Equity
3143,2019-05-19,3,A114260,0.09999999999883441,KTB_D3,KODEX 국고채3년,56245.0,4968.0,713.0033836669929,Fixed Income
3144,2019-05-19,3,A278540,0.07600000000011368,MSCI_KR,KODEX MSCI Korea TR,8140.0,1362070.0,10519.856144722773,Equity
3145,2019-05-19,3,A283580,0.06823791300568166,CSI300,KODEX 중국본토CSI300,9695.0,29910.0,1192.6399838892685,Equity
3146,2019-05-19,3,A237370,0.020000000000029206,BAL_KO3KTB7,KODEX 배당성장채권혼합,10515.0,1194.0,55.80534193365405,Alternative
3147,2019-05-19,3,A091170,0.010406381376435304,BANK_KRX,KODEX 은행,6860.0,11463.0,534.0216383337114,Equity
3148,2019-05-19,3,A245340,0.005355705617908121,DOW30,TIGER 미국다우존스30,15044.0,2808.0,90.32683007809857,Equity
3149,2019-05-19,4,A245340,0.23999999999851002,DOW30,TIGER 미국다우존스30,15044.0,2808.0,90.32683007809857,Equity
3150,2019-05-19,4,A237370,0.23999999999763486,BAL_KO3KTB7,KODEX 배당성장채권혼합,10515.0,1194.0,55.80534193365405,Alternative
3151,2019-05-19,4,A251350,0.23999999999335686,MSCI_WO,KODEX 선진국MSCI World,13905.0,10353.0,644.0176278892785,Equity
3152,2019-05-19,4,A148070,0.15999999994289008,KTB_D8,KOSEF 국고채10년,118550.0,2225.0,2329.1802693780983,Fixed Income
3153,2019-05-19,4,A091170,0.09599999998305941,BANK_KRX,KODEX 은행,6860.0,11463.0,534.0216383337114,Equity
3154,2019-05-19,4,A278540,0.02399999994342186,MSCI_KR,KODEX MSCI Korea TR,8140.0,1362070.0,10519.856144722773,Equity
3155,2019-05-20,2,A273130,0.23999999999709218,ACT_BOND_D4,KODEX 종합채권(AA-이상)액티브,106060.0,12064.0,1818.86758055588,Fixed Income
3156,2019-05-20,2,A214980,0.239999999942356,MM_PLUS,KODEX 단기채권PLUS,100755.0,7020.0,729.7709364448169,Fixed Income
3157,2019-05-20,2,A196230,0.12834018201324027,BOK_D.4,KBSTAR 단기통안채,102099.0,2136.0,16267.683593833812,Fixed Income
3158,2019-05-20,2,A122260,0.11021953061171319,BOK_D1,KOSEF 통안채1년,98503.0,614372.0,11708.62615435595,Fixed Income
3159,2019-05-20,2,A114260,0.10000000003873771,KTB_D3,KODEX 국고채3년,56220.0,6454.0,715.0389844447707,Fixed Income
3160,2019-05-20,2,A069500,0.07883010575123399,K200,KODEX 200,25790.0,4094300.0,176415.61556383327,Equity
3161,2019-05-20,2,A148070,0.06144028729075215,KTB_D8,KOSEF 국고채10년,118296.0,18364.0,2349.7960455114317,Fixed Income
3162,2019-05-20,2,A251350,0.020773647229966906,MSCI_WO,KODEX 선진국MSCI World,13850.0,355321.0,651.2656046670563,Equity
3163,2019-05-20,2,A237370,0.01999999999980911,BAL_KO3KTB7,KODEX 배당성장채권혼합,10515.0,4893.0,55.80826523365405,Alternative
3164,2019-05-20,3,A273130,0.23999999999963897,ACT_BOND_D4,KODEX 종합채권(AA-이상)액티브,106060.0,12064.0,1818.86758055588,Fixed Income
3165,2019-05-20,3,A148070,0.2399999999996212,KTB_D8,KOSEF 국고채10년,118296.0,18364.0,2349.7960455114317,Fixed Income
3166,2019-05-20,3,A069500,0.23999999999662186,K200,KODEX 200,25790.0,4094300.0,176415.61556383327,Equity
3167,2019-05-20,3,A114260,0.09999999999736289,KTB_D3,KODEX 국고채3년,56220.0,6454.0,715.0389844447707,Fixed Income
3168,2019-05-20,3,A278540,0.07600000000296035,MSCI_KR,KODEX MSCI Korea TR,8155.0,329741.0,10477.297718444996,Equity
3169,2019-05-20,3,A283580,0.055593042404270515,CSI300,KODEX 중국본토CSI300,9510.0,23463.0,1193.1429233892684,Equity
3170,2019-05-20,3,A245340,0.025151713085096637,DOW30,TIGER 미국다우존스30,15112.0,2647.0,89.67607112254301,Equity
3171,2019-05-20,3,A237370,0.020000000000062572,BAL_KO3KTB7,KODEX 배당성장채권혼합,10515.0,4893.0,55.80826523365405,Alternative
3172,2019-05-20,4,A245340,0.2399999999998343,DOW30,TIGER 미국다우존스30,15112.0,2647.0,89.67607112254301,Equity
3173,2019-05-20,4,A251350,0.23999999999860147,MSCI_WO,KODEX 선진국MSCI World,13850.0,355321.0,651.2656046670563,Equity
3174,2019-05-20,4,A237370,0.23999999999831143,BAL_KO3KTB7,KODEX 배당성장채권혼합,10515.0,4893.0,55.80826523365405,Alternative
3175,2019-05-20,4,A148070,0.1599999999942955,KTB_D8,KOSEF 국고채10년,118296.0,18364.0,2349.7960455114317,Fixed Income
3176,2019-05-20,4,A091170,0.09599999999646698,BANK_KRX,KODEX 은행,6907.0,15105.0,532.5497580670448,Equity
3177,2019-05-20,4,A278540,0.023999999979176016,MSCI_KR,KODEX MSCI Korea TR,8155.0,329741.0,10477.297718444996,Equity
3178,2019-05-21,2,A273130,0.23999999999891672,ACT_BOND_D4,KODEX 종합채권(AA-이상)액티브,106075.0,19669.0,1834.4839450003242,Fixed Income
3179,2019-05-21,2,A214980,0.2399999999783141,MM_PLUS,KODEX 단기채권PLUS,100765.0,4627.0,732.280353055928,Fixed Income
3180,2019-05-21,2,A196230,0.12834018165149477,BOK_D.4,KBSTAR 단기통안채,102104.0,155977.0,16300.504910856032,Fixed Income
3181,2019-05-21,2,A122260,0.11021953092123114,BOK_D1,KOSEF 통안채1년,98512.0,210599.0,11937.17895085595,Fixed Income
3182,2019-05-21,2,A114260,0.1000000000143071,KTB_D3,KODEX 국고채3년,56245.0,3499.0,702.859397278104,Fixed Income
3183,2019-05-21,2,A069500,0.07883010564031653,K200,KODEX 200,25916.0,8480753.0,177245.96056294438,Equity
3184,2019-05-21,2,A148070,0.06144028739696729,KTB_D8,KOSEF 국고채10년,118478.0,1440.0,2344.725097778098,Fixed Income
3185,2019-05-21,2,A251350,0.020773647216533957,MSCI_WO,KODEX 선진국MSCI World,13755.0,7981.0,622.9624109448341,Equity
3186,2019-05-21,2,A237370,0.019999999999932523,BAL_KO3KTB7,KODEX 배당성장채권혼합,10505.0,7819.0,56.00278284476516,Alternative
3187,2019-05-21,3,A273130,0.23999999999501032,ACT_BOND_D4,KODEX 종합채권(AA-이상)액티브,106075.0,19669.0,1834.4839450003242,Fixed Income
3188,2019-05-21,3,A148070,0.23999999999474278,KTB_D8,KOSEF 국고채10년,118478.0,1440.0,2344.725097778098,Fixed Income
3189,2019-05-21,3,A069500,0.2399999999562457,K200,KODEX 200,25916.0,8480753.0,177245.96056294438,Equity
3190,2019-05-21,3,A114260,0.09999999996378116,KTB_D3,KODEX 국고채3년,56245.0,3499.0,702.859397278104,Fixed Income
3191,2019-05-21,3,A278540,0.07600000003578816,MSCI_KR,KODEX MSCI Korea TR,8240.0,314181.0,10437.556739778329,Equity
3192,2019-05-21,3,A283580,0.05559304254858591,CSI300,KODEX 중국본토CSI300,9670.0,11651.0,1191.0297206114906,Equity
3193,2019-05-21,3,A245340,0.025151713449625072,DOW30,TIGER 미국다우존스30,15083.0,2718.0,87.88083856698745,Equity
3194,2019-05-21,3,A237370,0.020000000000832324,BAL_KO3KTB7,KODEX 배당성장채권혼합,10505.0,7819.0,56.00278284476516,Alternative
3195,2019-05-21,4,A251350,0.23999999999856733,MSCI_WO,KODEX 선진국MSCI World,13755.0,7981.0,622.9624109448341,Equity
3196,2019-05-21,4,A237370,0.2399999999983499,BAL_KO3KTB7,KODEX 배당성장채권혼합,10505.0,7819.0,56.00278284476516,Alternative
3197,2019-05-21,4,A245340,0.23999999999802135,DOW30,TIGER 미국다우존스30,15083.0,2718.0,87.88083856698745,Equity
3198,2019-05-21,4,A148070,0.1599999999197424,KTB_D8,KOSEF 국고채10년,118478.0,1440.0,2344.725097778098,Fixed Income
3199,2019-05-21,4,A091170,0.09599999998669072,BANK_KRX,KODEX 은행,6964.0,23403.0,529.3984231337114,Equity
3200,2019-05-21,4,A278540,0.023999999951590426,MSCI_KR,KODEX MSCI Korea TR,8240.0,314181.0,10437.556739778329,Equity
3201,2019-05-22,2,A273130,0.2399999999965689,ACT_BOND_D4,KODEX 종합채권(AA-이상)액티브,106110.0,5177.0,1825.7708610003244,Fixed Income
3202,2019-05-22,2,A214980,0.23999999993426188,MM_PLUS,KODEX 단기채권PLUS,100770.0,12319.0,742.1800257225948,Fixed Income
3203,2019-05-22,2,A196230,0.12834018649224588,BOK_D.4,KBSTAR 단기통안채,102109.0,187661.0,16464.61383884492,Fixed Income
3204,2019-05-22,2,A122260,0.11021952285630252,BOK_D1,KOSEF 통안채1년,98512.0,46920.0,11981.721468189284,Fixed Income
3205,2019-05-22,2,A114260,0.10000000005262437,KTB_D3,KODEX 국고채3년,56250.0,548.0,702.8516376114372,Fixed Income
3206,2019-05-22,2,A069500,0.07883010795819533,K200,KODEX 200,25975.0,5413542.0,177496.51129732214,Equity
3207,2019-05-22,2,A148070,0.06144029054496627,KTB_D8,KOSEF 국고채10년,118459.0,71525.0,2434.9406715003206,Fixed Income
3208,2019-05-22,2,A251350,0.02077364627169923,MSCI_WO,KODEX 선진국MSCI World,13740.0,6400.0,593.2205936115008,Equity
3209,2019-05-22,2,A237370,0.019999999999832773,BAL_KO3KTB7,KODEX 배당성장채권혼합,10525.0,2831.0,56.11511083365404,Alternative
3210,2019-05-22,3,A273130,0.2399999999997907,ACT_BOND_D4,KODEX 종합채권(AA-이상)액티브,106110.0,5177.0,1825.7708610003244,Fixed Income
3211,2019-05-22,3,A148070,0.23999999999978047,KTB_D8,KOSEF 국고채10년,118459.0,71525.0,2434.9406715003206,Fixed Income
3212,2019-05-22,3,A069500,0.23999999999829588,K200,KODEX 200,25975.0,5413542.0,177496.51129732214,Equity
3213,2019-05-22,3,A114260,0.09999999999848236,KTB_D3,KODEX 국고채3년,56250.0,548.0,702.8516376114372,Fixed Income
3214,2019-05-22,3,A278540,0.07600000000147723,MSCI_KR,KODEX MSCI Korea TR,8240.0,623191.0,10424.72547100055,Equity
3215,2019-05-22,3,A283580,0.05559304241233971,CSI300,KODEX 중국본토CSI300,9570.0,12637.0,1191.301140055935,Equity
3216,2019-05-22,3,A245340,0.02515171308957516,DOW30,TIGER 미국다우존스30,15117.0,1642.0,86.55199520032079,Equity
3217,2019-05-22,3,A237370,0.020000000000035403,BAL_KO3KTB7,KODEX 배당성장채권혼합,10525.0,2831.0,56.11511083365404,Alternative
3218,2019-05-22,4,A245340,0.23999999999955102,DOW30,TIGER 미국다우존스30,15117.0,1642.0,86.55199520032079,Equity
3219,2019-05-22,4,A251350,0.23999999999941385,MSCI_WO,KODEX 선진국MSCI World,13740.0,6400.0,593.2205936115008,Equity
3220,2019-05-22,4,A237370,0.23999999999581167,BAL_KO3KTB7,KODEX 배당성장채권혼합,10525.0,2831.0,56.11511083365404,Alternative
3221,2019-05-22,4,A148070,0.15999999998901548,KTB_D8,KOSEF 국고채10년,118459.0,71525.0,2434.9406715003206,Fixed Income
3222,2019-05-22,4,A091170,0.0959999999928538,BANK_KRX,KODEX 은행,6954.0,7535.0,526.8642416114892,Equity
3223,2019-05-22,4,A278540,0.023999999981875048,MSCI_KR,KODEX MSCI Korea TR,8240.0,623191.0,10424.72547100055,Equity
3224,2019-05-23,2,A273130,0.23999999999924565,ACT_BOND_D4,KODEX 종합채권(AA-이상)액티브,106185.0,23137.0,1839.1920043892133,Fixed Income
3225,2019-05-23,2,A214980,0.23999999998425492,MM_PLUS,KODEX 단기채권PLUS,100785.0,3574.0,739.6542178337058,Fixed Income
3226,2019-05-23,2,A196230,0.12937663837829239,BOK_D.4,KBSTAR 단기통안채,102123.0,278845.0,16619.90314621159,Fixed Income
3227,2019-05-23,2,A122260,0.10822911129111107,BOK_D1,KOSEF 통안채1년,98537.0,243892.0,12246.073282511506,Fixed Income
3228,2019-05-23,2,A114260,0.100000000011044,KTB_D3,KODEX 국고채3년,56285.0,9223.0,662.0163510003262,Fixed Income
3229,2019-05-23,2,A069500,0.07946104707670938,K200,KODEX 200,25940.0,4373607.0,177248.17619019994,Equity
3230,2019-05-23,2,A148070,0.0623942503074616,KTB_D8,KOSEF 국고채10년,118704.0,6136.0,2437.722296433654,Fixed Income
3231,2019-05-23,2,A251350,0.02053895291065511,MSCI_WO,KODEX 선진국MSCI World,13590.0,28605.0,571.2330634448342,Equity
3232,2019-05-23,2,A237370,0.019999999999930917,BAL_KO3KTB7,KODEX 배당성장채권혼합,10495.0,2394.0,56.14136840032071,Alternative
3233,2019-05-23,3,A273130,0.239999999997729,ACT_BOND_D4,KODEX 종합채권(AA-이상)액티브,106185.0,23137.0,1839.1920043892133,Fixed Income
3234,2019-05-23,3,A148070,0.23999999999762303,KTB_D8,KOSEF 국고채10년,118704.0,6136.0,2437.722296433654,Fixed Income
3235,2019-05-23,3,A069500,0.2399999999827835,K200,KODEX 200,25940.0,4373607.0,177248.17619019994,Equity
3236,2019-05-23,3,A114260,0.0999999999835673,KTB_D3,KODEX 국고채3년,56285.0,9223.0,662.0163510003262,Fixed Income
3237,2019-05-23,3,A278540,0.07600000001133356,MSCI_KR,KODEX MSCI Korea TR,8210.0,345955.0,10375.589127556106,Equity
3238,2019-05-23,3,A283580,0.05559304242032874,CSI300,KODEX 중국본토CSI300,9465.0,21700.0,1191.330873944824,Equity
3239,2019-05-23,3,A245340,0.0251517131955041,DOW30,TIGER 미국다우존스30,14967.0,1661.0,85.8206086114319,Equity
3240,2019-05-23,3,A237370,0.02000000000038831,BAL_KO3KTB7,KODEX 배당성장채권혼합,10495.0,2394.0,56.14136840032071,Alternative
3241,2019-05-23,4,A245340,0.23999999999961893,DOW30,TIGER 미국다우존스30,14967.0,1661.0,85.8206086114319,Equity
3242,2019-05-23,4,A251350,0.2399999999993587,MSCI_WO,KODEX 선진국MSCI World,13590.0,28605.0,571.2330634448342,Equity
3243,2019-05-23,4,A237370,0.23999999999563093,BAL_KO3KTB7,KODEX 배당성장채권혼합,10495.0,2394.0,56.14136840032071,Alternative
3244,2019-05-23,4,A148070,0.15999999999385997,KTB_D8,KOSEF 국고채10년,118704.0,6136.0,2437.722296433654,Fixed Income
3245,2019-05-23,4,A091170,0.09599999999401208,BANK_KRX,KODEX 은행,6959.0,15004.0,518.9252158114892,Equity
3246,2019-05-23,4,A278540,0.02399999998305853,MSCI_KR,KODEX MSCI Korea TR,8210.0,345955.0,10375.589127556106,Equity
3247,2019-05-24,2,A273130,0.23999999999990818,ACT_BOND_D4,KODEX 종합채권(AA-이상)액티브,106305.0,3745.0,1835.62998555588,Fixed Income
3248,2019-05-24,2,A214980,0.2399999999981288,MM_PLUS,KODEX 단기채권PLUS,100785.0,12547.0,734.486983667039,Fixed Income
3249,2019-05-24,2,A196230,0.12937663833729765,BOK_D.4,KBSTAR 단기통안채,102133.0,194725.0,16840.85330451159,Fixed Income
3250,2019-05-24,2,A122260,0.10822911119129316,BOK_D1,KOSEF 통안채1년,98537.0,168166.0,11783.491278367062,Fixed Income
3251,2019-05-24,2,A114260,0.10000000000193202,KTB_D3,KODEX 국고채3년,56305.0,4176.0,663.9694905003261,Fixed Income
3252,2019-05-24,2,A069500,0.07946104712355888,K200,KODEX 200,25751.0,4826996.0,176931.46175701104,Equity
3253,2019-05-24,2,A148070,0.06239425046739557,KTB_D8,KOSEF 국고채10년,118920.0,17865.0,2458.465730833654,Fixed Income
3254,2019-05-24,2,A251350,0.020538952865796524,MSCI_WO,KODEX 선진국MSCI World,13575.0,6500.0,541.8663728892786,Equity
3255,2019-05-24,2,A237370,0.019999999999991323,BAL_KO3KTB7,KODEX 배당성장채권혼합,10500.0,2245.0,55.95906056698738,Alternative
3256,2019-05-24,3,A273130,0.23999999999958677,ACT_BOND_D4,KODEX 종합채권(AA-이상)액티브,106305.0,3745.0,1835.62998555588,Fixed Income
3257,2019-05-24,3,A148070,0.23999999999956811,KTB_D8,KOSEF 국고채10년,118920.0,17865.0,2458.465730833654,Fixed Income
3258,2019-05-24,3,A069500,0.239999999996736,K200,KODEX 200,25751.0,4826996.0,176931.46175701104,Equity
3259,2019-05-24,3,A114260,0.09999999999699458,KTB_D3,KODEX 국고채3년,56305.0,4176.0,663.9694905003261,Fixed Income
3260,2019-05-24,3,A278540,0.07600000000223794,MSCI_KR,KODEX MSCI Korea TR,8160.0,964854.0,10385.253863667216,Equity
3261,2019-05-24,3,A283580,0.05559304241668818,CSI300,KODEX 중국본토CSI300,9485.0,35632.0,1187.8017113892683,Equity
3262,2019-05-24,3,A245340,0.02515171311459274,DOW30,TIGER 미국다우존스30,14894.0,2567.0,85.95773964476524,Equity
3263,2019-05-24,3,A237370,0.02000000000007053,BAL_KO3KTB7,KODEX 배당성장채권혼합,10500.0,2245.0,55.95906056698738,Alternative
3264,2019-05-24,4,A245340,0.23999999999956342,DOW30,TIGER 미국다우존스30,14894.0,2567.0,85.95773964476524,Equity
3265,2019-05-24,4,A251350,0.2399999999985842,MSCI_WO,KODEX 선진국MSCI World,13575.0,6500.0,541.8663728892786,Equity
3266,2019-05-24,4,A237370,0.2399999999963066,BAL_KO3KTB7,KODEX 배당성장채권혼합,10500.0,2245.0,55.95906056698738,Alternative
3267,2019-05-24,4,A148070,0.15999999998986392,KTB_D8,KOSEF 국고채10년,118920.0,17865.0,2458.465730833654,Fixed Income
3268,2019-05-24,4,A091170,0.09599999999433474,BANK_KRX,KODEX 은행,7034.0,64224.0,517.4215847670448,Equity
3269,2019-05-24,4,A278540,0.023999999977887192,MSCI_KR,KODEX MSCI Korea TR,8160.0,964854.0,10385.253863667216,Equity
3270,2019-05-25,2,A273130,0.23999999999985938,ACT_BOND_D4,KODEX 종합채권(AA-이상)액티브,106305.0,3745.0,1835.62998555588,Fixed Income
3271,2019-05-25,2,A214980,0.23999999999755028,MM_PLUS,KODEX 단기채권PLUS,100785.0,12547.0,734.486983667039,Fixed Income
3272,2019-05-25,2,A196230,0.13384732262023066,BOK_D.4,KBSTAR 단기통안채,102133.0,194725.0,16840.85330451159,Fixed Income
3273,2019-05-25,2,A122260,0.10375951371748493,BOK_D1,KOSEF 통안채1년,98537.0,168166.0,11783.491278367062,Fixed Income
3274,2019-05-25,2,A114260,0.10000000001302309,KTB_D3,KODEX 국고채3년,56305.0,4176.0,663.9694905003261,Fixed Income
3275,2019-05-25,2,A069500,0.08030310049395502,K200,KODEX 200,25751.0,4826996.0,176931.46175701104,Equity
3276,2019-05-25,2,A148070,0.06239316363846142,KTB_D8,KOSEF 국고채10년,118920.0,17865.0,2458.465730833654,Fixed Income
3277,2019-05-25,2,A237370,0.01999999999998736,BAL_KO3KTB7,KODEX 배당성장채권혼합,10500.0,2245.0,55.95906056698738,Alternative
3278,2019-05-25,2,A251350,0.019696899502450183,MSCI_WO,KODEX 선진국MSCI World,13575.0,6500.0,541.8663728892786,Equity
3279,2019-05-25,3,A273130,0.23999999999887098,ACT_BOND_D4,KODEX 종합채권(AA-이상)액티브,106305.0,3745.0,1835.62998555588,Fixed Income
3280,2019-05-25,3,A148070,0.2399999999988156,KTB_D8,KOSEF 국고채10년,118920.0,17865.0,2458.465730833654,Fixed Income
3281,2019-05-25,3,A069500,0.23999999999134633,K200,KODEX 200,25751.0,4826996.0,176931.46175701104,Equity
3282,2019-05-25,3,A114260,0.09999999999168324,KTB_D3,KODEX 국고채3년,56305.0,4176.0,663.9694905003261,Fixed Income
3283,2019-05-25,3,A278540,0.07600000000547438,MSCI_KR,KODEX MSCI Korea TR,8160.0,964854.0,10385.253863667216,Equity
3284,2019-05-25,3,A283580,0.051682189222417206,CSI300,KODEX 중국본토CSI300,9485.0,35632.0,1187.8017113892683,Equity
3285,2019-05-25,3,A245340,0.03024222271560995,DOW30,TIGER 미국다우존스30,14894.0,2567.0,85.95773964476524,Equity
3286,2019-05-25,3,A237370,0.02000000000019659,BAL_KO3KTB7,KODEX 배당성장채권혼합,10500.0,2245.0,55.95906056698738,Alternative
3287,2019-05-25,4,A245340,0.23999999999959115,DOW30,TIGER 미국다우존스30,14894.0,2567.0,85.95773964476524,Equity
3288,2019-05-25,4,A251350,0.23999999999921506,MSCI_WO,KODEX 선진국MSCI World,13575.0,6500.0,541.8663728892786,Equity
3289,2019-05-25,4,A237370,0.2399999999972695,BAL_KO3KTB7,KODEX 배당성장채권혼합,10500.0,2245.0,55.95906056698738,Alternative
3290,2019-05-25,4,A148070,0.1599999999868774,KTB_D8,KOSEF 국고채10년,118920.0,17865.0,2458.465730833654,Fixed Income
3291,2019-05-25,4,A091170,0.09599999999563692,BANK_KRX,KODEX 은행,7034.0,64224.0,517.4215847670448,Equity
3292,2019-05-25,4,A278540,0.023999999976042942,MSCI_KR,KODEX MSCI Korea TR,8160.0,964854.0,10385.253863667216,Equity
3293,2019-05-26,2,A273130,0.23999999999994617,ACT_BOND_D4,KODEX 종합채권(AA-이상)액티브,106305.0,3745.0,1835.62998555588,Fixed Income
3294,2019-05-26,2,A214980,0.23999999999900368,MM_PLUS,KODEX 단기채권PLUS,100785.0,12547.0,734.486983667039,Fixed Income
3295,2019-05-26,2,A196230,0.13384732267539132,BOK_D.4,KBSTAR 단기통안채,102133.0,194725.0,16840.85330451159,Fixed Income
3296,2019-05-26,2,A122260,0.10375951367930897,BOK_D1,KOSEF 통안채1년,98537.0,168166.0,11783.491278367062,Fixed Income
3297,2019-05-26,2,A114260,0.10000000000263783,KTB_D3,KODEX 국고채3년,56305.0,4176.0,663.9694905003261,Fixed Income
3298,2019-05-26,2,A069500,0.08030310051189389,K200,KODEX 200,25751.0,4826996.0,176931.46175701104,Equity
3299,2019-05-26,2,A148070,0.062393163640236636,KTB_D8,KOSEF 국고채10년,118920.0,17865.0,2458.465730833654,Fixed Income
3300,2019-05-26,2,A237370,0.019999999999994918,BAL_KO3KTB7,KODEX 배당성장채권혼합,10500.0,2245.0,55.95906056698738,Alternative
3301,2019-05-26,2,A251350,0.019696899487898215,MSCI_WO,KODEX 선진국MSCI World,13575.0,6500.0,541.8663728892786,Equity
3302,2019-05-26,3,A273130,0.23999999999965682,ACT_BOND_D4,KODEX 종합채권(AA-이상)액티브,106305.0,3745.0,1835.62998555588,Fixed Income
3303,2019-05-26,3,A148070,0.23999999999965302,KTB_D8,KOSEF 국고채10년,118920.0,17865.0,2458.465730833654,Fixed Income
3304,2019-05-26,3,A069500,0.23999999999617316,K200,KODEX 200,25751.0,4826996.0,176931.46175701104,Equity
3305,2019-05-26,3,A114260,0.09999999999756494,KTB_D3,KODEX 국고채3년,56305.0,4176.0,663.9694905003261,Fixed Income
3306,2019-05-26,3,A278540,0.07600000000315613,MSCI_KR,KODEX MSCI Korea TR,8160.0,964854.0,10385.253863667216,Equity
3307,2019-05-26,3,A283580,0.049420480218106695,CSI300,KODEX 중국본토CSI300,9485.0,35632.0,1187.8017113892683,Equity
3308,2019-05-26,3,A245340,0.033529458478665446,DOW30,TIGER 미국다우존스30,14894.0,2567.0,85.95773964476524,Equity
3309,2019-05-26,3,A237370,0.020000000000057902,BAL_KO3KTB7,KODEX 배당성장채권혼합,10500.0,2245.0,55.95906056698738,Alternative
3310,2019-05-26,4,A245340,0.239999999999569,DOW30,TIGER 미국다우존스30,14894.0,2567.0,85.95773964476524,Equity
3311,2019-05-26,4,A251350,0.2399999999992006,MSCI_WO,KODEX 선진국MSCI World,13575.0,6500.0,541.8663728892786,Equity
3312,2019-05-26,4,A237370,0.23999999999859226,BAL_KO3KTB7,KODEX 배당성장채권혼합,10500.0,2245.0,55.95906056698738,Alternative
3313,2019-05-26,4,A148070,0.15999999998358555,KTB_D8,KOSEF 국고채10년,118920.0,17865.0,2458.465730833654,Fixed Income
3314,2019-05-26,4,A091170,0.09599999999682758,BANK_KRX,KODEX 은행,7034.0,64224.0,517.4215847670448,Equity
3315,2019-05-26,4,A278540,0.02399999998357774,MSCI_KR,KODEX MSCI Korea TR,8160.0,964854.0,10385.253863667216,Equity
3316,2019-05-27,2,A273130,0.23999999999936414,ACT_BOND_D4,KODEX 종합채권(AA-이상)액티브,106280.0,19082.0,1848.7404508336576,Fixed Income
3317,2019-05-27,2,A214980,0.2399999999893703,MM_PLUS,KODEX 단기채권PLUS,100790.0,1663.0,732.1934740003724,Fixed Income
3318,2019-05-27,2,A196230,0.13384732264661361,BOK_D.4,KBSTAR 단기통안채,102133.0,464345.0,17367.746424400477,Fixed Income
3319,2019-05-27,2,A122260,0.103759513352424,BOK_D1,KOSEF 통안채1년,98542.0,92639.0,11737.735931389285,Fixed Income
3320,2019-05-27,2,A114260,0.10000000012591907,KTB_D3,KODEX 국고채3년,56295.0,3504.0,665.807047389215,Fixed Income
3321,2019-05-27,2,A069500,0.08030310048337969,K200,KODEX 200,25770.0,3887861.0,176587.4587373666,Equity
3322,2019-05-27,2,A148070,0.06239316379446375,KTB_D8,KOSEF 국고채10년,118781.0,3311.0,2459.666540544765,Fixed Income
3323,2019-05-27,2,A237370,0.019999999999942557,BAL_KO3KTB7,KODEX 배당성장채권혼합,10525.0,7822.0,56.53709523365404,Alternative
3324,2019-05-27,2,A251350,0.01969689951261256,MSCI_WO,KODEX 선진국MSCI World,13585.0,4679.0,474.9649686115008,Equity
3325,2019-05-27,3,A273130,0.2399999999883998,ACT_BOND_D4,KODEX 종합채권(AA-이상)액티브,106280.0,19082.0,1848.7404508336576,Fixed Income
3326,2019-05-27,3,A148070,0.23999999998822583,KTB_D8,KOSEF 국고채10년,118781.0,3311.0,2459.666540544765,Fixed Income
3327,2019-05-27,3,A069500,0.23999999984188317,K200,KODEX 200,25770.0,3887861.0,176587.4587373666,Equity
3328,2019-05-27,3,A114260,0.0999999999178388,KTB_D3,KODEX 국고채3년,56295.0,3504.0,665.807047389215,Fixed Income
3329,2019-05-27,3,A278540,0.07600000011763504,MSCI_KR,KODEX MSCI Korea TR,8160.0,313246.0,10318.405394333882,Equity
3330,2019-05-27,3,A283580,0.049420478760853,CSI300,KODEX 중국본토CSI300,9600.0,10363.0,1177.4685776114907,Equity
3331,2019-05-27,3,A245340,0.033529460591062876,DOW30,TIGER 미국다우존스30,14870.0,2089.0,86.09889847809858,Equity
3332,2019-05-27,3,A237370,0.02000000000193046,BAL_KO3KTB7,KODEX 배당성장채권혼합,10525.0,7822.0,56.53709523365404,Alternative
3333,2019-05-27,4,A245340,0.23999999999950142,DOW30,TIGER 미국다우존스30,14870.0,2089.0,86.09889847809858,Equity
3334,2019-05-27,4,A237370,0.23999999999842303,BAL_KO3KTB7,KODEX 배당성장채권혼합,10525.0,7822.0,56.53709523365404,Alternative
